progress_id,student_id,module_id,course_id,start_date,completion_date,completion_status,time_spent_hours,progress_percentage
PRG0004537,STU00260,MOD00016,CRS002,2026-03-05,2026-03-29,Completed,8.15,83
PRG0004538,STU00260,MOD00121,CRS016,2026-03-04,2026-04-02,Completed,10.96,96
PRG0004539,STU00260,MOD00122,CRS016,2026-03-21,2026-04-02,In Progress,1.79,84
PRG0004540,STU00260,MOD00123,CRS016,2026-02-28,2026-05-07,In Progress,2.48,82
PRG0004541,STU00260,MOD00124,CRS016,2026-03-07,2026-04-08,Completed,4.58,80
PRG0004542,STU00260,MOD00125,CRS016,2026-03-27,2026-03-02,Completed,4.33,20
PRG0004543,STU00260,MOD00126,CRS016,2026-03-14,2026-03-12,Completed,7.96,2
PRG0004544,STU00260,MOD00127,CRS016,2026-03-03,2026-05-09,In Progress,3.0,40
PRG0004545,STU00260,MOD00128,CRS016,2026-02-25,2026-03-02,In Progress,10.74,40
PRG0004546,STU00260,MOD00154,CRS020,2026-02-10,2026-02-04,Completed,14.02,18
PRG0004547,STU00260,MOD00155,CRS020,2026-02-06,2026-03-28,Completed,1.25,22
PRG0004548,STU00260,MOD00156,CRS020,2026-02-06,2026-03-18,Completed,8.77,88
PRG0004549,STU00260,MOD00158,CRS020,2026-02-10,2026-01-17,Completed,5.88,98
PRG0004550,STU00260,MOD00160,CRS020,2026-01-29,2026-03-20,Completed,1.54,24
PRG0004551,STU00261,MOD00090,CRS012,2026-02-01,2026-01-31,Not Started,3.81,95
PRG0004552,STU00261,MOD00049,CRS007,2025-08-27,2025-10-13,Completed,4.23,25
PRG0004553,STU00261,MOD00051,CRS007,2025-08-28,2025-09-19,In Progress,1.63,38
PRG0004554,STU00261,MOD00052,CRS007,2025-08-02,2025-09-17,Not Started,1.75,47
PRG0004555,STU00261,MOD00055,CRS007,2025-08-09,2025-10-09,Not Started,2.23,4
PRG0004556,STU00261,MOD00001,CRS001,2025-08-27,2025-08-29,In Progress,7.87,7
PRG0004557,STU00261,MOD00002,CRS001,2025-09-08,2025-10-29,Completed,4.68,78
PRG0004558,STU00261,MOD00003,CRS001,2025-08-23,2025-10-27,Not Started,1.03,78
PRG0004559,STU00261,MOD00004,CRS001,2025-09-03,2025-09-13,Not Started,3.38,18
PRG0004560,STU00261,MOD00005,CRS001,2025-09-09,2025-08-21,In Progress,3.46,53
PRG0004561,STU00261,MOD00006,CRS001,2025-08-12,2025-09-26,Completed,1.07,79
PRG0004562,STU00261,MOD00007,CRS001,2025-08-19,2025-09-17,Completed,3.15,90
PRG0004563,STU00261,MOD00008,CRS001,2025-08-13,2025-09-26,Completed,8.77,91
PRG0004564,STU00262,MOD00049,CRS007,2026-04-06,2026-03-24,Completed,5.8,93
PRG0004565,STU00262,MOD00050,CRS007,2026-03-15,2026-03-24,In Progress,3.69,78
PRG0004566,STU00262,MOD00051,CRS007,2026-04-08,2026-04-30,In Progress,1.93,12
PRG0004567,STU00262,MOD00052,CRS007,2026-03-15,2026-06-08,Completed,1.44,48
PRG0004568,STU00262,MOD00053,CRS007,2026-03-28,2026-05-30,Not Started,4.43,75
PRG0004569,STU00262,MOD00054,CRS007,2026-04-07,2026-05-29,Not Started,4.89,0
PRG0004570,STU00262,MOD00055,CRS007,2026-04-05,2026-04-03,Completed,1.33,78
PRG0004571,STU00262,MOD00056,CRS007,2026-04-01,2026-04-01,In Progress,5.07,46
PRG0004572,STU00262,MOD00097,CRS013,2026-01-19,2026-01-23,Completed,5.39,21
PRG0004573,STU00262,MOD00098,CRS013,2026-01-12,2026-02-03,Not Started,6.48,46
PRG0004574,STU00262,MOD00099,CRS013,2026-01-05,2026-01-06,Completed,1.63,96
PRG0004575,STU00262,MOD00100,CRS013,2026-01-22,2026-01-17,Completed,1.54,97
PRG0004576,STU00262,MOD00101,CRS013,2026-01-21,2026-02-21,Not Started,3.46,82
PRG0004577,STU00262,MOD00102,CRS013,2025-12-31,2026-02-05,Completed,2.22,51
PRG0004578,STU00262,MOD00103,CRS013,2026-01-10,2026-02-19,Completed,5.14,77
PRG0004579,STU00262,MOD00104,CRS013,2026-01-14,2026-02-05,Completed,3.67,53
PRG0004580,STU00262,MOD00073,CRS010,2026-02-25,2026-02-28,Completed,9.15,38
PRG0004581,STU00262,MOD00074,CRS010,2026-03-01,2026-03-17,Completed,5.18,78
PRG0004582,STU00262,MOD00078,CRS010,2026-03-06,2026-02-22,Not Started,2.3,100
PRG0004583,STU00262,MOD00057,CRS008,2026-02-01,2026-03-10,In Progress,3.49,76
PRG0004584,STU00262,MOD00058,CRS008,2026-01-18,2026-02-12,In Progress,3.49,87
PRG0004585,STU00262,MOD00059,CRS008,2026-01-28,2026-02-23,Completed,5.31,72
PRG0004586,STU00262,MOD00060,CRS008,2026-01-24,2026-02-05,Completed,13.3,69
PRG0004587,STU00262,MOD00061,CRS008,2026-02-03,2026-03-06,Completed,13.09,44
PRG0004588,STU00262,MOD00062,CRS008,2026-01-21,2026-04-06,Completed,1.49,61
PRG0004589,STU00262,MOD00063,CRS008,2026-02-07,2026-02-12,Completed,8.76,11
PRG0004590,STU00262,MOD00064,CRS008,2026-01-30,2026-02-19,In Progress,2.73,33
PRG0004591,STU00263,MOD00154,CRS020,2025-09-19,2025-10-14,Completed,11.87,19
PRG0004592,STU00263,MOD00155,CRS020,2025-09-30,2025-10-19,Not Started,1.99,96
PRG0004593,STU00263,MOD00156,CRS020,2025-09-26,2025-11-14,Completed,6.37,68
PRG0004594,STU00263,MOD00157,CRS020,2025-09-09,2025-11-14,Completed,3.72,79
PRG0004595,STU00263,MOD00158,CRS020,2025-09-30,2025-10-02,In Progress,5.9,24
PRG0004596,STU00263,MOD00160,CRS020,2025-09-11,2025-10-21,In Progress,4.33,37
PRG0004597,STU00264,MOD00089,CRS012,2025-06-12,2025-07-02,Not Started,3.69,70
PRG0004598,STU00264,MOD00092,CRS012,2025-06-18,2025-06-30,Completed,10.48,27
PRG0004599,STU00264,MOD00004,CRS001,2025-11-10,2026-01-30,Completed,6.31,24
PRG0004600,STU00264,MOD00005,CRS001,2025-11-30,2025-11-29,In Progress,4.88,91
PRG0004601,STU00264,MOD00153,CRS020,2026-02-07,2026-03-14,Completed,9.61,50
PRG0004602,STU00264,MOD00155,CRS020,2026-02-10,2026-02-01,In Progress,3.42,31
PRG0004603,STU00264,MOD00158,CRS020,2026-01-23,2026-01-30,Completed,5.54,77
PRG0004604,STU00264,MOD00160,CRS020,2026-01-19,2026-04-05,Completed,3.83,65
PRG0004605,STU00264,MOD00009,CRS002,2026-03-13,2026-03-20,Completed,10.12,18
PRG0004606,STU00264,MOD00010,CRS002,2026-03-06,2026-05-11,Completed,4.27,25
PRG0004607,STU00264,MOD00011,CRS002,2026-03-13,2026-02-25,Completed,5.47,47
PRG0004608,STU00264,MOD00012,CRS002,2026-03-16,2026-04-17,Completed,2.42,34
PRG0004609,STU00264,MOD00013,CRS002,2026-03-10,2026-05-13,In Progress,5.12,55
PRG0004610,STU00264,MOD00014,CRS002,2026-03-07,2026-04-12,In Progress,7.2,45
PRG0004611,STU00264,MOD00015,CRS002,2026-02-18,2026-04-08,Completed,4.46,75
PRG0004612,STU00264,MOD00016,CRS002,2026-03-12,2026-03-21,Completed,9.75,85
PRG0004613,STU00264,MOD00105,CRS014,2025-08-12,2025-08-19,Not Started,10.36,57
PRG0004614,STU00264,MOD00106,CRS014,2025-08-03,2025-07-30,Completed,1.7,95
PRG0004615,STU00264,MOD00107,CRS014,2025-08-07,2025-07-25,Completed,6.66,80
PRG0004616,STU00264,MOD00108,CRS014,2025-08-01,2025-09-14,Completed,1.57,54
PRG0004617,STU00264,MOD00109,CRS014,2025-08-08,2025-09-07,In Progress,8.4,10
PRG0004618,STU00264,MOD00110,CRS014,2025-07-21,2025-09-19,Completed,2.96,38
PRG0004619,STU00264,MOD00111,CRS014,2025-07-30,2025-08-01,Not Started,3.73,81
PRG0004620,STU00264,MOD00112,CRS014,2025-07-25,2025-09-06,In Progress,1.13,95
PRG0004621,STU00265,MOD00089,CRS012,2026-03-14,2026-04-20,Completed,10.29,15
PRG0004622,STU00265,MOD00090,CRS012,2026-03-13,2026-05-21,In Progress,2.52,7
PRG0004623,STU00265,MOD00091,CRS012,2026-03-29,2026-05-31,In Progress,9.63,56
PRG0004624,STU00265,MOD00092,CRS012,2026-03-16,2026-05-15,Completed,14.7,73
PRG0004625,STU00265,MOD00093,CRS012,2026-03-15,2026-05-27,Not Started,6.71,44
PRG0004626,STU00265,MOD00094,CRS012,2026-03-09,2026-05-25,In Progress,1.31,50
PRG0004627,STU00265,MOD00095,CRS012,2026-03-19,2026-03-13,Completed,2.05,99
PRG0004628,STU00265,MOD00096,CRS012,2026-03-31,2026-05-11,Completed,9.95,34
PRG0004629,STU00265,MOD00009,CRS002,2026-03-17,2026-02-28,Completed,2.95,63
PRG0004630,STU00265,MOD00010,CRS002,2026-03-02,2026-03-27,In Progress,7.7,25
PRG0004631,STU00265,MOD00011,CRS002,2026-03-07,2026-04-25,Not Started,1.46,41
PRG0004632,STU00265,MOD00012,CRS002,2026-02-24,2026-02-20,Completed,6.63,25
PRG0004633,STU00265,MOD00013,CRS002,2026-03-17,2026-02-27,In Progress,3.45,82
PRG0004634,STU00265,MOD00014,CRS002,2026-03-12,2026-03-23,In Progress,1.38,23
PRG0004635,STU00265,MOD00015,CRS002,2026-03-03,2026-04-21,In Progress,7.58,56
PRG0004636,STU00265,MOD00016,CRS002,2026-02-23,2026-03-17,Completed,3.23,67
PRG0004637,STU00265,MOD00073,CRS010,2026-02-10,2026-03-08,Completed,11.72,96
PRG0004638,STU00265,MOD00076,CRS010,2026-03-05,2026-03-12,Not Started,1.94,16
PRG0004639,STU00265,MOD00077,CRS010,2026-03-04,2026-04-05,Completed,1.94,59
PRG0004640,STU00265,MOD00079,CRS010,2026-03-06,2026-04-25,Completed,3.32,94
PRG0004641,STU00265,MOD00049,CRS007,2025-06-20,2025-07-17,Completed,2.81,80
PRG0004642,STU00265,MOD00051,CRS007,2025-06-16,2025-07-04,In Progress,7.74,76
PRG0004643,STU00265,MOD00052,CRS007,2025-06-10,2025-06-16,In Progress,2.3,46
PRG0004644,STU00265,MOD00056,CRS007,2025-07-03,2025-07-26,Completed,1.8,23
PRG0004645,STU00266,MOD00041,CRS006,2025-04-27,2025-04-16,Completed,3.1,16
PRG0004646,STU00266,MOD00042,CRS006,2025-04-14,2025-05-02,Completed,8.67,48
PRG0004647,STU00266,MOD00043,CRS006,2025-04-26,2025-05-10,Completed,1.27,41
PRG0004648,STU00266,MOD00044,CRS006,2025-04-12,2025-04-29,In Progress,1.84,35
PRG0004649,STU00266,MOD00046,CRS006,2025-05-05,2025-06-04,Completed,1.27,22
PRG0004650,STU00266,MOD00047,CRS006,2025-04-14,2025-06-25,In Progress,8.83,87
PRG0004651,STU00266,MOD00018,CRS003,2025-12-18,2025-12-10,In Progress,3.79,11
PRG0004652,STU00266,MOD00023,CRS003,2025-12-17,2026-02-07,Completed,6.11,78
PRG0004653,STU00266,MOD00024,CRS003,2026-01-03,2026-02-03,Completed,1.45,87
PRG0004654,STU00267,MOD00010,CRS002,2025-10-19,2025-11-14,Completed,6.08,43
PRG0004655,STU00267,MOD00060,CRS008,2025-11-23,2026-01-03,In Progress,8.58,89
PRG0004656,STU00267,MOD00062,CRS008,2025-11-29,2026-02-09,In Progress,2.04,66
PRG0004657,STU00267,MOD00064,CRS008,2025-12-13,2026-01-17,Completed,12.84,88
PRG0004658,STU00268,MOD00105,CRS014,2026-03-19,2026-03-22,Completed,2.56,17
PRG0004659,STU00268,MOD00106,CRS014,2026-03-31,2026-03-18,Completed,2.17,54
PRG0004660,STU00268,MOD00107,CRS014,2026-03-16,2026-04-03,Completed,3.64,42
PRG0004661,STU00268,MOD00108,CRS014,2026-03-31,2026-05-11,Completed,2.45,10
PRG0004662,STU00268,MOD00109,CRS014,2026-03-15,2026-04-30,Completed,5.09,99
PRG0004663,STU00268,MOD00110,CRS014,2026-03-25,2026-03-16,In Progress,1.78,93
PRG0004664,STU00268,MOD00111,CRS014,2026-03-10,2026-04-13,Not Started,8.78,0
PRG0004665,STU00268,MOD00112,CRS014,2026-03-20,2026-04-15,Completed,5.71,22
PRG0004666,STU00268,MOD00082,CRS011,2025-09-10,2025-10-22,In Progress,12.15,15
PRG0004667,STU00268,MOD00083,CRS011,2025-08-31,2025-10-02,Not Started,1.51,94
PRG0004668,STU00268,MOD00086,CRS011,2025-09-11,2025-10-28,In Progress,1.21,35
PRG0004669,STU00268,MOD00088,CRS011,2025-09-09,2025-11-06,Completed,4.22,67
PRG0004670,STU00269,MOD00081,CRS011,2026-05-09,2026-04-22,In Progress,1.41,20
PRG0004671,STU00269,MOD00082,CRS011,2026-05-01,2026-06-19,Completed,1.15,45
PRG0004672,STU00269,MOD00083,CRS011,2026-05-09,2026-05-31,Completed,1.19,24
PRG0004673,STU00269,MOD00084,CRS011,2026-04-13,2026-05-28,Completed,3.08,42
PRG0004674,STU00269,MOD00085,CRS011,2026-05-01,2026-06-11,Completed,1.98,47
PRG0004675,STU00269,MOD00086,CRS011,2026-04-20,2026-06-02,Completed,1.9,35
PRG0004676,STU00269,MOD00087,CRS011,2026-05-01,2026-06-16,Completed,2.9,49
PRG0004677,STU00269,MOD00088,CRS011,2026-04-17,2026-04-14,Not Started,5.93,94
PRG0004678,STU00269,MOD00105,CRS014,2025-06-07,2025-07-02,Completed,13.17,19
PRG0004679,STU00269,MOD00106,CRS014,2025-06-12,2025-06-22,In Progress,2.03,37
PRG0004680,STU00269,MOD00107,CRS014,2025-06-12,2025-06-22,Completed,3.79,10
PRG0004681,STU00269,MOD00108,CRS014,2025-06-16,2025-07-31,Completed,2.77,60
PRG0004682,STU00269,MOD00109,CRS014,2025-06-04,2025-06-25,Completed,10.85,19
PRG0004683,STU00269,MOD00110,CRS014,2025-06-09,2025-07-04,Completed,2.59,84
PRG0004684,STU00269,MOD00111,CRS014,2025-05-22,2025-06-24,Completed,5.34,85
PRG0004685,STU00269,MOD00112,CRS014,2025-06-11,2025-07-30,In Progress,4.34,36
PRG0004686,STU00269,MOD00073,CRS010,2026-04-04,2026-06-17,Completed,5.08,61
PRG0004687,STU00269,MOD00074,CRS010,2026-04-02,2026-05-03,Completed,1.28,67
PRG0004688,STU00269,MOD00075,CRS010,2026-04-02,2026-05-30,Completed,9.44,37
PRG0004689,STU00269,MOD00076,CRS010,2026-04-10,2026-04-19,Completed,2.39,25
PRG0004690,STU00269,MOD00077,CRS010,2026-04-28,2026-05-15,Completed,4.81,20
PRG0004691,STU00269,MOD00078,CRS010,2026-04-30,2026-06-15,In Progress,2.3,51
PRG0004692,STU00269,MOD00079,CRS010,2026-04-12,2026-05-14,Completed,1.27,3
PRG0004693,STU00270,MOD00073,CRS010,2025-12-22,2026-01-20,Completed,6.45,18
PRG0004694,STU00270,MOD00074,CRS010,2026-01-02,2026-01-19,Completed,3.47,32
PRG0004695,STU00270,MOD00075,CRS010,2025-12-21,2026-01-05,Completed,4.92,94
PRG0004696,STU00270,MOD00077,CRS010,2026-01-02,2026-03-16,In Progress,5.29,92
PRG0004697,STU00270,MOD00079,CRS010,2026-01-07,2026-01-12,In Progress,2.81,80
PRG0004698,STU00270,MOD00080,CRS010,2026-01-16,2026-01-04,In Progress,2.34,77
PRG0004699,STU00270,MOD00035,CRS005,2025-12-20,2026-02-18,In Progress,7.41,9
PRG0004700,STU00270,MOD00037,CRS005,2025-12-24,2026-02-08,Completed,4.28,30
PRG0004701,STU00270,MOD00081,CRS011,2026-01-14,2026-02-06,In Progress,1.35,44
PRG0004702,STU00270,MOD00082,CRS011,2026-01-09,2026-02-12,Completed,5.38,94
PRG0004703,STU00270,MOD00083,CRS011,2026-01-01,2026-01-15,Completed,1.51,54
PRG0004704,STU00270,MOD00084,CRS011,2026-01-11,2025-12-22,In Progress,2.86,94
PRG0004705,STU00270,MOD00085,CRS011,2025-12-28,2026-02-07,In Progress,3.82,81
PRG0004706,STU00270,MOD00086,CRS011,2025-12-25,2025-12-30,Completed,3.05,19
PRG0004707,STU00270,MOD00087,CRS011,2026-01-04,2026-02-04,In Progress,2.3,5
PRG0004708,STU00270,MOD00088,CRS011,2025-12-22,2025-12-30,Completed,5.24,27
PRG0004709,STU00271,MOD00057,CRS008,2026-03-20,2026-03-24,Completed,9.26,73
PRG0004710,STU00271,MOD00058,CRS008,2026-03-18,2026-04-27,Completed,1.89,1
PRG0004711,STU00271,MOD00059,CRS008,2026-04-01,2026-04-14,Completed,4.66,76
PRG0004712,STU00271,MOD00060,CRS008,2026-04-01,2026-06-03,Completed,12.47,94
PRG0004713,STU00271,MOD00061,CRS008,2026-04-09,2026-05-28,In Progress,10.67,77
PRG0004714,STU00271,MOD00062,CRS008,2026-03-16,2026-06-07,Completed,5.51,20
PRG0004715,STU00271,MOD00063,CRS008,2026-03-11,2026-05-31,Completed,2.85,77
PRG0004716,STU00271,MOD00064,CRS008,2026-03-22,2026-04-11,In Progress,8.96,14
PRG0004717,STU00271,MOD00033,CRS005,2026-04-04,2026-05-31,Completed,3.58,9
PRG0004718,STU00271,MOD00034,CRS005,2026-04-07,2026-05-05,Completed,9.39,27
PRG0004719,STU00271,MOD00035,CRS005,2026-03-17,2026-05-31,Not Started,5.85,18
PRG0004720,STU00271,MOD00036,CRS005,2026-04-01,2026-05-12,Not Started,4.29,40
PRG0004721,STU00271,MOD00037,CRS005,2026-03-15,2026-04-29,In Progress,2.72,46
PRG0004722,STU00271,MOD00038,CRS005,2026-03-14,2026-04-05,Completed,6.92,83
PRG0004723,STU00271,MOD00039,CRS005,2026-03-16,2026-05-18,Completed,8.41,100
PRG0004724,STU00271,MOD00040,CRS005,2026-03-29,2026-05-26,Completed,4.12,66
PRG0004725,STU00271,MOD00017,CRS003,2026-03-17,2026-05-21,Completed,8.82,50
PRG0004726,STU00271,MOD00018,CRS003,2026-03-26,2026-04-10,Completed,5.39,84
PRG0004727,STU00271,MOD00019,CRS003,2026-03-29,2026-03-17,Completed,1.29,29
PRG0004728,STU00271,MOD00020,CRS003,2026-04-08,2026-04-25,Completed,1.76,27
PRG0004729,STU00271,MOD00021,CRS003,2026-03-25,2026-04-06,Not Started,13.55,71
PRG0004730,STU00271,MOD00022,CRS003,2026-04-06,2026-03-30,Completed,9.11,80
PRG0004731,STU00271,MOD00023,CRS003,2026-04-06,2026-05-19,In Progress,3.19,72
PRG0004732,STU00271,MOD00085,CRS011,2026-03-31,2026-04-03,In Progress,3.18,58
PRG0004733,STU00272,MOD00034,CRS005,2026-02-22,2026-03-30,In Progress,10.29,2
PRG0004734,STU00272,MOD00035,CRS005,2026-02-02,2026-02-03,In Progress,2.55,3
PRG0004735,STU00272,MOD00036,CRS005,2026-02-09,2026-02-08,In Progress,4.05,87
PRG0004736,STU00272,MOD00037,CRS005,2026-02-25,2026-04-21,Completed,4.29,39
PRG0004737,STU00272,MOD00137,CRS018,2026-02-22,2026-04-14,In Progress,2.24,81
PRG0004738,STU00272,MOD00138,CRS018,2026-02-19,2026-04-23,Completed,1.63,80
PRG0004739,STU00272,MOD00139,CRS018,2026-02-03,2026-02-28,Completed,3.28,40
PRG0004740,STU00272,MOD00140,CRS018,2026-02-20,2026-04-22,Completed,4.31,100
PRG0004741,STU00272,MOD00141,CRS018,2026-02-06,2026-01-28,Completed,7.49,46
PRG0004742,STU00272,MOD00142,CRS018,2026-02-01,2026-03-07,Completed,4.68,38
PRG0004743,STU00272,MOD00143,CRS018,2026-01-29,2026-03-06,Not Started,4.53,94
PRG0004744,STU00272,MOD00144,CRS018,2026-02-19,2026-04-08,Completed,3.51,1
PRG0004745,STU00272,MOD00081,CRS011,2026-02-21,2026-04-13,In Progress,2.8,15
PRG0004746,STU00272,MOD00082,CRS011,2026-02-15,2026-04-12,Completed,1.66,92
PRG0004747,STU00272,MOD00083,CRS011,2026-01-31,2026-03-28,In Progress,2.67,18
PRG0004748,STU00272,MOD00084,CRS011,2026-02-19,2026-02-27,In Progress,4.34,94
PRG0004749,STU00272,MOD00085,CRS011,2026-02-06,2026-03-25,Completed,7.47,36
PRG0004750,STU00272,MOD00086,CRS011,2026-02-20,2026-04-13,In Progress,3.92,40
PRG0004751,STU00272,MOD00087,CRS011,2026-02-19,2026-02-23,Completed,2.0,84
PRG0004752,STU00272,MOD00088,CRS011,2026-01-30,2026-04-21,Not Started,5.32,51
PRG0004753,STU00272,MOD00105,CRS014,2026-02-11,2026-02-04,Completed,8.13,6
PRG0004754,STU00272,MOD00106,CRS014,2026-02-08,2026-02-01,In Progress,1.84,45
PRG0004755,STU00272,MOD00107,CRS014,2026-02-06,2026-02-19,Completed,4.76,7
PRG0004756,STU00272,MOD00108,CRS014,2026-02-15,2026-02-11,Completed,2.03,33
PRG0004757,STU00272,MOD00109,CRS014,2026-02-24,2026-02-17,Completed,8.93,7
PRG0004758,STU00272,MOD00110,CRS014,2026-01-28,2026-02-18,Completed,2.24,49
PRG0004759,STU00272,MOD00111,CRS014,2026-02-14,2026-02-26,Completed,2.66,16
PRG0004760,STU00272,MOD00112,CRS014,2026-02-21,2026-04-21,In Progress,3.33,38
PRG0004761,STU00273,MOD00028,CRS004,2025-05-22,2025-06-16,Completed,2.68,85
PRG0004762,STU00273,MOD00031,CRS004,2025-05-31,2025-06-21,Completed,7.63,95
PRG0004763,STU00273,MOD00137,CRS018,2026-01-19,2026-02-14,In Progress,2.84,0
PRG0004764,STU00273,MOD00138,CRS018,2026-01-25,2026-02-19,Completed,6.7,18
PRG0004765,STU00273,MOD00139,CRS018,2026-01-25,2026-02-11,Completed,6.6,82
PRG0004766,STU00273,MOD00140,CRS018,2026-01-30,2026-02-27,Completed,1.75,51
PRG0004767,STU00273,MOD00141,CRS018,2026-01-23,2026-03-19,Completed,1.96,29
PRG0004768,STU00273,MOD00142,CRS018,2026-01-12,2026-01-15,In Progress,8.83,95
PRG0004769,STU00273,MOD00143,CRS018,2026-01-29,2026-01-29,Completed,2.7,70
PRG0004770,STU00273,MOD00144,CRS018,2026-01-29,2026-02-02,Completed,1.31,70
PRG0004771,STU00274,MOD00001,CRS001,2025-05-09,2025-05-20,Completed,7.44,38
PRG0004772,STU00274,MOD00002,CRS001,2025-05-19,2025-07-24,Completed,9.95,80
PRG0004773,STU00274,MOD00003,CRS001,2025-05-09,2025-07-07,Not Started,1.86,56
PRG0004774,STU00274,MOD00004,CRS001,2025-05-04,2025-04-30,Completed,3.06,86
PRG0004775,STU00274,MOD00005,CRS001,2025-05-18,2025-06-28,Not Started,5.13,32
PRG0004776,STU00274,MOD00006,CRS001,2025-05-01,2025-06-03,Completed,2.52,38
PRG0004777,STU00274,MOD00007,CRS001,2025-05-25,2025-06-15,Completed,4.69,18
PRG0004778,STU00274,MOD00008,CRS001,2025-05-22,2025-07-16,Completed,10.91,80
PRG0004779,STU00275,MOD00025,CRS004,2026-02-26,2026-02-25,Completed,11.21,54
PRG0004780,STU00275,MOD00026,CRS004,2026-02-18,2026-05-02,Completed,5.4,77
PRG0004781,STU00275,MOD00028,CRS004,2026-02-18,2026-03-01,Completed,1.94,23
PRG0004782,STU00275,MOD00030,CRS004,2026-02-17,2026-04-14,In Progress,11.72,51
PRG0004783,STU00275,MOD00031,CRS004,2026-02-20,2026-04-16,Completed,7.41,3
PRG0004784,STU00275,MOD00017,CRS003,2026-02-07,2026-03-22,Completed,5.23,87
PRG0004785,STU00275,MOD00018,CRS003,2026-02-05,2026-04-26,Completed,10.23,46
PRG0004786,STU00275,MOD00019,CRS003,2026-02-10,2026-03-13,Completed,5.21,87
PRG0004787,STU00275,MOD00020,CRS003,2026-03-02,2026-03-10,In Progress,3.03,93
PRG0004788,STU00275,MOD00021,CRS003,2026-02-05,2026-04-18,Completed,7.62,77
PRG0004789,STU00275,MOD00022,CRS003,2026-03-02,2026-02-15,Completed,10.15,22
PRG0004790,STU00275,MOD00023,CRS003,2026-02-13,2026-02-19,Completed,4.34,50
PRG0004791,STU00275,MOD00024,CRS003,2026-02-23,2026-02-18,Completed,12.71,29
PRG0004792,STU00275,MOD00049,CRS007,2026-03-02,2026-03-13,Not Started,3.59,68
PRG0004793,STU00275,MOD00050,CRS007,2026-03-01,2026-04-13,Completed,6.6,27
PRG0004794,STU00275,MOD00051,CRS007,2026-02-18,2026-04-26,Completed,1.59,16
PRG0004795,STU00275,MOD00052,CRS007,2026-02-09,2026-02-27,In Progress,7.29,80
PRG0004796,STU00275,MOD00053,CRS007,2026-02-19,2026-02-13,Not Started,2.06,69
PRG0004797,STU00275,MOD00054,CRS007,2026-02-18,2026-03-14,In Progress,5.18,8
PRG0004798,STU00275,MOD00055,CRS007,2026-02-05,2026-04-20,Completed,2.33,85
PRG0004799,STU00275,MOD00056,CRS007,2026-02-22,2026-03-19,Completed,3.53,45
PRG0004800,STU00276,MOD00025,CRS004,2026-03-02,2026-03-18,In Progress,1.65,55
PRG0004801,STU00276,MOD00026,CRS004,2026-03-13,2026-05-05,In Progress,5.74,89
PRG0004802,STU00276,MOD00027,CRS004,2026-03-07,2026-04-30,In Progress,2.13,65
PRG0004803,STU00276,MOD00028,CRS004,2026-03-19,2026-04-06,In Progress,1.87,73
PRG0004804,STU00276,MOD00029,CRS004,2026-03-28,2026-05-26,Completed,2.85,69
PRG0004805,STU00276,MOD00030,CRS004,2026-03-14,2026-05-23,In Progress,8.07,42
PRG0004806,STU00276,MOD00031,CRS004,2026-03-30,2026-04-01,Completed,2.35,82
PRG0004807,STU00276,MOD00032,CRS004,2026-03-08,2026-03-25,Completed,6.56,84
PRG0004808,STU00276,MOD00018,CRS003,2026-03-12,2026-05-04,Completed,13.71,0
PRG0004809,STU00276,MOD00019,CRS003,2026-03-21,2026-04-01,Completed,5.6,11
PRG0004810,STU00276,MOD00020,CRS003,2026-03-30,2026-03-16,In Progress,3.59,90
PRG0004811,STU00276,MOD00021,CRS003,2026-03-28,2026-04-30,In Progress,3.08,23
PRG0004812,STU00276,MOD00022,CRS003,2026-03-05,2026-04-15,Completed,2.93,25
PRG0004813,STU00276,MOD00089,CRS012,2026-03-17,2026-04-04,Completed,9.76,68
PRG0004814,STU00276,MOD00090,CRS012,2026-03-03,2026-04-14,In Progress,1.35,54
PRG0004815,STU00276,MOD00091,CRS012,2026-03-25,2026-03-16,Completed,3.85,70
PRG0004816,STU00276,MOD00092,CRS012,2026-03-15,2026-03-06,Completed,3.99,98
PRG0004817,STU00276,MOD00093,CRS012,2026-03-12,2026-03-26,In Progress,2.23,41
PRG0004818,STU00276,MOD00094,CRS012,2026-03-10,2026-05-12,Completed,2.18,12
PRG0004819,STU00276,MOD00095,CRS012,2026-03-10,2026-05-19,In Progress,1.17,80
PRG0004820,STU00276,MOD00096,CRS012,2026-03-10,2026-05-07,In Progress,7.0,76
PRG0004821,STU00277,MOD00129,CRS017,2025-09-10,2025-09-25,In Progress,4.63,98
PRG0004822,STU00277,MOD00130,CRS017,2025-09-23,2025-09-12,In Progress,5.5,56
PRG0004823,STU00277,MOD00131,CRS017,2025-09-19,2025-12-01,Completed,2.83,97
PRG0004824,STU00277,MOD00132,CRS017,2025-10-01,2025-11-08,Completed,2.21,74
PRG0004825,STU00277,MOD00133,CRS017,2025-10-02,2025-11-14,In Progress,10.4,81
PRG0004826,STU00277,MOD00134,CRS017,2025-09-07,2025-09-20,Completed,1.2,81
PRG0004827,STU00277,MOD00135,CRS017,2025-09-21,2025-11-03,Completed,9.07,41
PRG0004828,STU00277,MOD00136,CRS017,2025-09-07,2025-09-29,Completed,5.91,4
PRG0004829,STU00277,MOD00089,CRS012,2025-06-17,2025-08-21,Not Started,5.74,74
PRG0004830,STU00277,MOD00090,CRS012,2025-06-22,2025-06-26,In Progress,4.11,59
