enrollment_id,student_id,course_id,enrollment_date,status
ENR001043,STU00346,CRS003,2026-03-19,Completed
ENR001044,STU00346,CRS008,2026-03-19,Completed
ENR001045,STU00346,CRS005,2026-03-19,Active
ENR001046,STU00346,CRS001,2026-03-19,Active
ENR001047,STU00347,CRS005,2025-09-21,Completed
ENR001048,STU00348,CRS003,2025-10-25,Dropped
ENR001049,STU00348,CRS020,2025-09-23,Active
ENR001050,STU00349,CRS004,2026-01-30,Active
ENR001051,STU00349,CRS016,2026-03-09,Completed
ENR001052,STU00349,CRS003,2025-12-19,Completed
ENR001053,STU00349,CRS014,2025-09-17,Dropped
ENR001054,STU00350,CRS009,2025-08-17,Active
ENR001055,STU00351,CRS015,2025-11-13,Active
ENR001056,STU00351,CRS010,2026-03-02,Dropped
ENR001057,STU00351,CRS020,2025-11-13,Active
ENR001058,STU00351,CRS011,2025-11-13,Completed
ENR001059,STU00352,CRS014,2025-06-19,Completed
ENR001060,STU00352,CRS004,2026-01-15,Active
ENR001061,STU00352,CRS018,2025-12-05,Dropped
ENR001062,STU00352,CRS013,2025-04-18,Active
ENR001063,STU00352,CRS003,2025-11-20,Completed
ENR001064,STU00353,CRS007,2025-07-18,Dropped
ENR001065,STU00354,CRS018,2026-01-19,Dropped
ENR001066,STU00354,CRS020,2026-03-27,Dropped
ENR001067,STU00354,CRS014,2025-05-02,Completed
ENR001068,STU00354,CRS015,2025-11-24,Active
ENR001069,STU00354,CRS010,2026-03-31,Completed
ENR001070,STU00355,CRS015,2025-10-07,Completed
ENR001071,STU00355,CRS018,2025-10-20,Active
ENR001072,STU00356,CRS019,2025-10-13,Completed
ENR001073,STU00356,CRS004,2025-10-13,Completed
ENR001074,STU00356,CRS020,2025-11-23,Active
ENR001075,STU00357,CRS003,2026-03-10,Completed
ENR001076,STU00358,CRS007,2025-10-11,Completed
ENR001077,STU00358,CRS018,2025-12-27,Active
ENR001078,STU00359,CRS006,2025-06-04,Completed
ENR001079,STU00360,CRS017,2026-02-08,Completed
ENR001080,STU00360,CRS013,2025-08-04,Completed
ENR001081,STU00360,CRS006,2025-11-06,Completed
ENR001082,STU00361,CRS020,2025-10-06,Dropped
ENR001083,STU00361,CRS006,2026-01-08,Active
ENR001084,STU00361,CRS015,2026-01-23,Completed
ENR001085,STU00361,CRS008,2025-10-20,Completed
ENR001086,STU00362,CRS016,2025-12-14,Completed
ENR001087,STU00362,CRS015,2025-04-09,Active
ENR001088,STU00363,CRS010,2025-12-06,Dropped
ENR001089,STU00363,CRS008,2025-12-14,Completed
ENR001090,STU00363,CRS011,2026-01-24,Active
ENR001091,STU00364,CRS016,2025-12-10,Completed
ENR001092,STU00365,CRS002,2025-12-19,Completed
ENR001093,STU00365,CRS013,2026-02-26,Active
ENR001094,STU00365,CRS005,2025-12-07,Dropped
ENR001095,STU00366,CRS020,2026-02-20,Completed
ENR001096,STU00366,CRS013,2026-02-20,Completed
ENR001097,STU00366,CRS010,2026-02-20,Active
ENR001098,STU00366,CRS008,2026-02-20,Active
ENR001099,STU00367,CRS006,2025-08-08,Active
ENR001100,STU00367,CRS020,2025-09-23,Active
ENR001101,STU00367,CRS010,2025-04-23,Completed
ENR001102,STU00367,CRS013,2025-12-11,Completed
ENR001103,STU00368,CRS008,2025-12-06,Dropped
ENR001104,STU00368,CRS004,2026-03-04,Dropped
ENR001105,STU00369,CRS001,2025-10-12,Dropped
ENR001106,STU00369,CRS009,2026-01-07,Active
ENR001107,STU00370,CRS003,2026-02-15,Dropped
ENR001108,STU00370,CRS006,2025-07-16,Completed
ENR001109,STU00370,CRS009,2025-06-14,Completed
ENR001110,STU00371,CRS001,2025-10-17,Active
ENR001111,STU00371,CRS010,2025-09-24,Completed
ENR001112,STU00371,CRS012,2025-08-31,Active
ENR001113,STU00372,CRS006,2025-05-30,Active
ENR001114,STU00372,CRS015,2026-02-05,Completed
ENR001115,STU00372,CRS002,2025-11-18,Active
ENR001116,STU00373,CRS003,2025-06-15,Active
ENR001117,STU00373,CRS008,2025-07-08,Completed
ENR001118,STU00373,CRS013,2026-03-23,Active
ENR001119,STU00373,CRS005,2025-12-15,Dropped
ENR001120,STU00374,CRS006,2026-01-04,Active
ENR001121,STU00374,CRS010,2026-02-12,Active
ENR001122,STU00374,CRS018,2026-01-22,Completed
ENR001123,STU00375,CRS009,2026-02-06,Active
ENR001124,STU00375,CRS003,2025-06-29,Active
ENR001125,STU00375,CRS008,2026-03-19,Active
ENR001126,STU00376,CRS017,2026-01-09,Completed
ENR001127,STU00376,CRS019,2026-03-04,Active
ENR001128,STU00377,CRS012,2025-11-04,Completed
ENR001129,STU00377,CRS002,2025-05-16,Dropped
ENR001130,STU00377,CRS019,2025-09-04,Active
ENR001131,STU00377,CRS018,2025-07-13,Completed
ENR001132,STU00377,CRS004,2025-12-15,Active
ENR001133,STU00378,CRS012,2026-03-10,Active
ENR001134,STU00379,CRS019,2025-08-03,Completed
ENR001135,STU00380,CRS003,2026-03-28,Active
ENR001136,STU00381,CRS001,2025-12-29,Active
ENR001137,STU00381,CRS018,2026-03-16,Active
ENR001138,STU00381,CRS016,2025-06-13,Active
ENR001139,STU00381,CRS005,2026-03-20,Active
ENR001140,STU00382,CRS014,2026-01-19,Dropped
ENR001141,STU00382,CRS017,2026-03-29,Completed
ENR001142,STU00382,CRS009,2026-01-19,Dropped
ENR001143,STU00382,CRS015,2026-03-21,Active
ENR001144,STU00383,CRS007,2025-12-22,Active
ENR001145,STU00383,CRS009,2025-12-22,Active
ENR001146,STU00383,CRS019,2025-12-22,Active
ENR001147,STU00383,CRS015,2025-12-22,Active
ENR001148,STU00384,CRS002,2025-12-16,Completed
ENR001149,STU00384,CRS016,2025-05-16,Active
ENR001150,STU00384,CRS013,2026-02-17,Active
ENR001151,STU00385,CRS004,2026-03-18,Dropped
ENR001152,STU00385,CRS019,2025-05-17,Completed
ENR001153,STU00385,CRS006,2025-12-25,Dropped
ENR001154,STU00385,CRS002,2025-08-22,Completed
ENR001155,STU00386,CRS005,2025-04-18,Active
ENR001156,STU00386,CRS020,2025-12-01,Completed
ENR001157,STU00387,CRS016,2025-10-15,Active
ENR001158,STU00387,CRS014,2026-03-24,Completed
ENR001159,STU00387,CRS015,2026-03-22,Completed
ENR001160,STU00387,CRS007,2025-10-30,Dropped
ENR001161,STU00387,CRS010,2025-04-14,Completed
ENR001162,STU00388,CRS005,2025-10-13,Completed
ENR001163,STU00388,CRS008,2025-10-13,Dropped
ENR001164,STU00389,CRS010,2025-12-13,Completed
ENR001165,STU00389,CRS012,2026-02-04,Dropped
ENR001166,STU00390,CRS002,2025-09-01,Active
ENR001167,STU00390,CRS014,2025-09-01,Active
ENR001168,STU00390,CRS012,2025-11-24,Completed
ENR001169,STU00391,CRS013,2025-06-16,Completed
ENR001170,STU00391,CRS020,2025-12-12,Completed
ENR001171,STU00392,CRS014,2025-10-13,Completed
ENR001172,STU00393,CRS001,2025-11-06,Completed
ENR001173,STU00393,CRS010,2026-03-14,Dropped
ENR001174,STU00393,CRS007,2025-10-15,Active
ENR001175,STU00394,CRS003,2025-10-02,Completed
ENR001176,STU00394,CRS015,2025-10-03,Active
ENR001177,STU00395,CRS019,2025-04-26,Dropped
ENR001178,STU00395,CRS015,2025-10-16,Completed
ENR001179,STU00396,CRS018,2025-12-22,Completed
ENR001180,STU00397,CRS006,2025-11-08,Active
ENR001181,STU00397,CRS017,2025-07-16,Completed
ENR001182,STU00397,CRS009,2025-04-22,Active
ENR001183,STU00398,CRS015,2026-02-09,Completed
ENR001184,STU00398,CRS002,2025-06-24,Active
ENR001185,STU00398,CRS020,2025-07-30,Completed
ENR001186,STU00398,CRS003,2025-08-06,Active
ENR001187,STU00398,CRS009,2025-09-22,Dropped
ENR001188,STU00399,CRS006,2025-08-06,Completed
ENR001189,STU00399,CRS019,2025-08-06,Completed
ENR001190,STU00399,CRS017,2025-05-18,Active
ENR001191,STU00399,CRS003,2025-12-31,Active
ENR001192,STU00399,CRS001,2025-08-20,Dropped
ENR001193,STU00400,CRS019,2026-02-27,Active
ENR001194,STU00400,CRS008,2026-02-02,Dropped
ENR001195,STU00400,CRS017,2025-09-30,Completed
ENR001196,STU00401,CRS003,2026-02-12,Completed
ENR001197,STU00401,CRS009,2025-10-17,Active
ENR001198,STU00401,CRS013,2025-07-05,Completed
ENR001199,STU00401,CRS014,2025-09-12,Active
ENR001200,STU00401,CRS019,2026-02-14,Active
ENR001201,STU00402,CRS016,2025-09-04,Active
ENR001202,STU00402,CRS009,2026-03-26,Completed
ENR001203,STU00402,CRS008,2025-09-04,Active
ENR001204,STU00402,CRS018,2026-02-12,Completed
ENR001205,STU00402,CRS007,2025-12-20,Completed
ENR001206,STU00403,CRS004,2025-11-30,Active
ENR001207,STU00403,CRS009,2025-05-18,Completed
ENR001208,STU00403,CRS018,2026-03-22,Active
ENR001209,STU00404,CRS006,2026-01-24,Active
ENR001210,STU00404,CRS019,2025-06-08,Completed
ENR001211,STU00405,CRS005,2025-08-16,Dropped
ENR001212,STU00406,CRS001,2025-09-23,Completed
ENR001213,STU00406,CRS010,2025-11-20,Active
ENR001214,STU00407,CRS010,2026-03-21,Completed
ENR001215,STU00407,CRS008,2025-05-23,Completed
ENR001216,STU00407,CRS020,2025-11-11,Active
ENR001217,STU00407,CRS007,2025-09-29,Dropped
ENR001218,STU00408,CRS008,2025-05-27,Completed
ENR001219,STU00409,CRS009,2026-01-02,Active
ENR001220,STU00409,CRS003,2025-05-27,Completed
ENR001221,STU00409,CRS018,2025-09-30,Completed
ENR001222,STU00409,CRS002,2025-07-17,Completed
ENR001223,STU00409,CRS016,2025-05-26,Completed
ENR001224,STU00410,CRS019,2026-02-12,Dropped
ENR001225,STU00410,CRS017,2025-10-18,Active
ENR001226,STU00410,CRS012,2026-02-16,Completed
ENR001227,STU00411,CRS006,2025-08-14,Active
ENR001228,STU00411,CRS007,2025-06-07,Active
ENR001229,STU00412,CRS007,2025-05-29,Completed
ENR001230,STU00413,CRS004,2025-10-14,Completed
ENR001231,STU00413,CRS015,2026-01-30,Active
ENR001232,STU00413,CRS011,2026-01-30,Active
ENR001233,STU00413,CRS018,2025-10-14,Dropped
ENR001234,STU00414,CRS009,2025-05-03,Completed
ENR001235,STU00414,CRS006,2025-08-05,Completed
ENR001236,STU00414,CRS013,2026-01-16,Dropped
ENR001237,STU00414,CRS005,2025-10-11,Active
ENR001238,STU00414,CRS002,2026-01-23,Dropped
ENR001239,STU00415,CRS008,2026-02-15,Dropped
ENR001240,STU00415,CRS009,2026-02-15,Active
ENR001241,STU00415,CRS017,2026-02-15,Completed
ENR001242,STU00416,CRS009,2025-06-09,Dropped
ENR001243,STU00416,CRS015,2025-10-06,Active
ENR001244,STU00416,CRS001,2025-08-10,Dropped
ENR001245,STU00416,CRS011,2025-08-10,Active
ENR001246,STU00416,CRS010,2026-01-05,Active
ENR001247,STU00417,CRS018,2025-12-09,Dropped
ENR001248,STU00417,CRS010,2025-10-24,Completed
ENR001249,STU00417,CRS007,2025-08-23,Completed
ENR001250,STU00417,CRS002,2025-11-10,Active
ENR001251,STU00417,CRS001,2026-03-28,Active
ENR001252,STU00418,CRS011,2026-01-25,Active
ENR001253,STU00418,CRS007,2025-09-19,Active
ENR001254,STU00419,CRS009,2025-12-25,Completed
ENR001255,STU00419,CRS005,2025-11-19,Dropped
ENR001256,STU00419,CRS011,2025-06-13,Completed
ENR001257,STU00420,CRS013,2025-11-24,Active
ENR001258,STU00420,CRS004,2026-03-25,Active
ENR001259,STU00420,CRS005,2026-03-08,Completed
ENR001260,STU00420,CRS020,2026-03-29,Dropped
ENR001261,STU00420,CRS001,2026-01-31,Active
ENR001262,STU00421,CRS005,2025-09-12,Completed
ENR001263,STU00421,CRS009,2025-08-08,Active
ENR001264,STU00421,CRS013,2025-05-28,Active
ENR001265,STU00421,CRS016,2026-02-14,Dropped
ENR001266,STU00422,CRS008,2026-02-25,Completed
ENR001267,STU00422,CRS001,2025-04-24,Active
ENR001268,STU00422,CRS020,2026-01-27,Dropped
ENR001269,STU00422,CRS003,2025-08-23,Completed
ENR001270,STU00423,CRS009,2025-07-02,Completed
ENR001271,STU00423,CRS006,2025-12-01,Completed
ENR001272,STU00423,CRS003,2025-07-02,Active
ENR001273,STU00424,CRS014,2026-03-25,Completed
ENR001274,STU00424,CRS002,2025-05-26,Active
ENR001275,STU00424,CRS001,2026-02-24,Completed
ENR001276,STU00424,CRS018,2026-02-26,Completed
ENR001277,STU00425,CRS007,2026-02-05,Active
ENR001278,STU00425,CRS014,2026-01-26,Active
ENR001279,STU00425,CRS013,2026-02-20,Dropped
ENR001280,STU00425,CRS019,2025-05-31,Completed
ENR001281,STU00425,CRS018,2025-05-31,Completed
ENR001282,STU00426,CRS011,2025-11-18,Dropped
ENR001283,STU00426,CRS018,2025-11-18,Active
ENR001284,STU00426,CRS017,2025-11-18,Dropped
ENR001285,STU00427,CRS002,2025-11-26,Active
ENR001286,STU00428,CRS018,2025-10-29,Active
ENR001287,STU00428,CRS009,2025-06-14,Completed
ENR001288,STU00428,CRS012,2025-05-15,Completed
ENR001289,STU00429,CRS008,2025-07-28,Active
ENR001290,STU00429,CRS010,2026-02-14,Active
ENR001291,STU00429,CRS004,2025-10-18,Active
ENR001292,STU00429,CRS015,2025-08-27,Active
ENR001293,STU00430,CRS005,2025-11-09,Active
ENR001294,STU00430,CRS019,2026-04-08,Dropped
ENR001295,STU00430,CRS004,2025-10-05,Active
ENR001296,STU00430,CRS020,2025-10-08,Dropped
ENR001297,STU00430,CRS018,2026-02-14,Completed
ENR001298,STU00431,CRS001,2026-04-06,Dropped
ENR001299,STU00431,CRS009,2025-12-12,Active
ENR001300,STU00431,CRS007,2025-12-12,Completed
ENR001301,STU00431,CRS005,2025-12-12,Completed
ENR001302,STU00432,CRS017,2025-09-17,Dropped
ENR001303,STU00432,CRS019,2026-03-22,Dropped
ENR001304,STU00432,CRS002,2025-11-30,Completed
ENR001305,STU00432,CRS018,2025-06-02,Completed
ENR001306,STU00433,CRS011,2026-02-21,Active
ENR001307,STU00433,CRS014,2026-02-21,Active
ENR001308,STU00433,CRS016,2026-02-21,Completed
ENR001309,STU00433,CRS007,2026-02-21,Active
ENR001310,STU00434,CRS009,2025-06-09,Active
ENR001311,STU00434,CRS002,2025-08-21,Active
ENR001312,STU00434,CRS016,2025-06-24,Completed
ENR001313,STU00434,CRS004,2026-03-25,Dropped
ENR001314,STU00434,CRS015,2025-10-18,Completed
ENR001315,STU00435,CRS020,2026-01-28,Active
ENR001316,STU00435,CRS011,2025-06-11,Dropped
ENR001317,STU00435,CRS001,2025-10-24,Active
ENR001318,STU00435,CRS005,2026-02-01,Completed
ENR001319,STU00435,CRS018,2026-01-03,Active
ENR001320,STU00436,CRS006,2025-10-17,Active
ENR001321,STU00436,CRS013,2025-10-17,Completed
ENR001322,STU00436,CRS020,2025-10-17,Completed
ENR001323,STU00437,CRS007,2025-05-31,Active
ENR001324,STU00438,CRS003,2026-02-10,Active
ENR001325,STU00438,CRS011,2025-04-11,Dropped
ENR001326,STU00438,CRS010,2025-07-29,Completed
ENR001327,STU00438,CRS001,2025-05-12,Completed
ENR001328,STU00439,CRS010,2025-08-25,Active
ENR001329,STU00440,CRS018,2025-04-11,Completed
ENR001330,STU00441,CRS012,2025-12-25,Completed
ENR001331,STU00441,CRS007,2025-12-25,Completed
ENR001332,STU00441,CRS018,2025-12-25,Dropped
ENR001333,STU00442,CRS006,2025-12-18,Active
ENR001334,STU00442,CRS010,2025-12-27,Completed
ENR001335,STU00443,CRS019,2025-09-25,Active
ENR001336,STU00443,CRS011,2025-09-12,Active
ENR001337,STU00443,CRS010,2025-09-12,Dropped
ENR001338,STU00443,CRS006,2025-09-28,Active
ENR001339,STU00444,CRS003,2025-11-13,Active
ENR001340,STU00444,CRS005,2025-11-13,Completed
ENR001341,STU00444,CRS018,2025-11-13,Active
ENR001342,STU00445,CRS020,2026-01-22,Active
ENR001343,STU00445,CRS002,2026-03-04,Active
ENR001344,STU00445,CRS019,2025-10-01,Completed
ENR001345,STU00445,CRS007,2025-08-04,Dropped
ENR001346,STU00446,CRS019,2026-01-07,Active
ENR001347,STU00446,CRS007,2025-08-19,Completed
ENR001348,STU00446,CRS004,2025-11-24,Completed
ENR001349,STU00446,CRS013,2025-10-03,Dropped
ENR001350,STU00447,CRS017,2025-08-25,Active
ENR001351,STU00448,CRS003,2026-02-18,Dropped
ENR001352,STU00448,CRS009,2026-03-19,Active
ENR001353,STU00448,CRS016,2026-01-01,Active
ENR001354,STU00448,CRS010,2026-01-01,Completed
ENR001355,STU00448,CRS020,2026-01-01,Completed
ENR001356,STU00449,CRS007,2026-01-17,Active
ENR001357,STU00450,CRS007,2025-12-10,Completed
ENR001358,STU00450,CRS017,2025-09-22,Active
ENR001359,STU00450,CRS016,2026-03-04,Active
ENR001360,STU00451,CRS004,2025-10-28,Active
ENR001361,STU00451,CRS010,2026-01-01,Completed
ENR001362,STU00452,CRS020,2026-02-11,Completed
ENR001363,STU00452,CRS003,2026-02-11,Active
ENR001364,STU00452,CRS005,2026-02-11,Active
ENR001365,STU00453,CRS015,2025-09-16,Active
ENR001366,STU00453,CRS010,2025-05-23,Completed
ENR001367,STU00453,CRS012,2025-09-27,Completed
ENR001368,STU00453,CRS008,2025-05-02,Completed
ENR001369,STU00453,CRS018,2025-12-16,Completed
ENR001370,STU00454,CRS010,2025-06-20,Completed
ENR001371,STU00454,CRS005,2026-01-22,Active
ENR001372,STU00454,CRS002,2025-12-31,Dropped
ENR001373,STU00454,CRS009,2026-03-13,Active
ENR001374,STU00454,CRS016,2025-12-04,Active
ENR001375,STU00455,CRS011,2026-03-28,Active
ENR001376,STU00456,CRS009,2026-03-25,Active
ENR001377,STU00456,CRS019,2026-03-13,Completed
ENR001378,STU00456,CRS017,2025-08-06,Completed
ENR001379,STU00457,CRS012,2025-12-03,Active
ENR001380,STU00457,CRS015,2025-12-03,Completed
ENR001381,STU00457,CRS003,2025-12-03,Completed
ENR001382,STU00457,CRS001,2025-12-03,Completed
ENR001383,STU00457,CRS004,2026-01-05,Completed
ENR001384,STU00458,CRS004,2026-02-25,Dropped
ENR001385,STU00458,CRS013,2026-03-24,Completed
ENR001386,STU00458,CRS016,2026-01-02,Completed
ENR001387,STU00459,CRS004,2026-01-26,Dropped
ENR001388,STU00459,CRS017,2025-12-05,Completed
ENR001389,STU00459,CRS001,2025-11-09,Completed
ENR001390,STU00460,CRS008,2025-11-29,Completed
ENR001391,STU00461,CRS001,2025-11-19,Dropped
ENR001392,STU00461,CRS018,2025-11-19,Active
ENR001393,STU00461,CRS002,2025-11-19,Dropped
ENR001394,STU00462,CRS019,2025-06-08,Active
ENR001395,STU00462,CRS016,2025-12-04,Active
ENR001396,STU00463,CRS005,2025-12-22,Dropped
ENR001397,STU00463,CRS006,2025-07-07,Dropped
ENR001398,STU00463,CRS019,2025-11-06,Active
ENR001399,STU00463,CRS007,2026-03-02,Completed
ENR001400,STU00463,CRS010,2025-06-22,Active
ENR001401,STU00464,CRS002,2025-10-29,Completed
ENR001402,STU00464,CRS003,2025-07-30,Dropped
ENR001403,STU00464,CRS006,2025-09-08,Completed
ENR001404,STU00464,CRS013,2025-10-05,Active
ENR001405,STU00465,CRS005,2025-11-30,Active
ENR001406,STU00465,CRS007,2026-01-03,Completed
ENR001407,STU00465,CRS015,2026-02-25,Completed
ENR001408,STU00466,CRS005,2026-02-23,Dropped
ENR001409,STU00466,CRS020,2026-02-23,Completed
ENR001410,STU00466,CRS007,2026-02-23,Active
ENR001411,STU00466,CRS017,2026-03-19,Completed
ENR001412,STU00467,CRS009,2025-11-04,Active
ENR001413,STU00467,CRS007,2025-07-13,Completed
ENR001414,STU00467,CRS016,2025-07-10,Active
ENR001415,STU00467,CRS006,2026-01-30,Active
ENR001416,STU00467,CRS020,2026-01-17,Completed
ENR001417,STU00468,CRS002,2025-12-23,Completed
ENR001418,STU00468,CRS016,2025-12-30,Active
ENR001419,STU00468,CRS011,2025-12-23,Completed
ENR001420,STU00468,CRS005,2025-12-23,Dropped
ENR001421,STU00468,CRS006,2026-02-04,Completed
ENR001422,STU00469,CRS008,2026-03-19,Active
ENR001423,STU00469,CRS013,2026-03-19,Completed
ENR001424,STU00469,CRS011,2026-03-19,Active
ENR001425,STU00470,CRS016,2025-06-11,Completed
ENR001426,STU00470,CRS002,2025-05-04,Active
ENR001427,STU00470,CRS007,2025-04-29,Active
ENR001428,STU00470,CRS005,2025-07-08,Dropped
ENR001429,STU00470,CRS010,2026-03-04,Completed
ENR001430,STU00471,CRS010,2025-09-27,Completed
ENR001431,STU00471,CRS018,2025-10-18,Dropped
ENR001432,STU00471,CRS008,2025-10-08,Active
ENR001433,STU00471,CRS013,2025-05-20,Completed
ENR001434,STU00471,CRS016,2025-10-05,Active
ENR001435,STU00472,CRS013,2026-03-02,Completed
ENR001436,STU00472,CRS004,2025-08-06,Dropped
ENR001437,STU00472,CRS005,2025-11-07,Completed
ENR001438,STU00473,CRS016,2025-10-30,Completed
ENR001439,STU00473,CRS019,2026-03-09,Completed
ENR001440,STU00473,CRS003,2025-07-23,Completed
ENR001441,STU00474,CRS016,2025-11-22,Active
ENR001442,STU00475,CRS014,2026-01-31,Dropped
ENR001443,STU00475,CRS008,2026-01-09,Active
ENR001444,STU00476,CRS009,2026-04-08,Completed
ENR001445,STU00477,CRS012,2026-01-24,Completed
ENR001446,STU00477,CRS006,2025-09-01,Completed
ENR001447,STU00477,CRS019,2026-01-23,Completed
ENR001448,STU00477,CRS015,2026-02-18,Active
ENR001449,STU00478,CRS020,2025-10-26,Active
ENR001450,STU00478,CRS009,2025-06-11,Completed
ENR001451,STU00478,CRS017,2026-02-26,Completed
ENR001452,STU00479,CRS018,2025-11-02,Active
ENR001453,STU00479,CRS005,2025-11-02,Active
ENR001454,STU00479,CRS003,2025-11-17,Dropped
ENR001455,STU00479,CRS008,2026-03-18,Completed
ENR001456,STU00480,CRS017,2026-02-26,Active
ENR001457,STU00481,CRS008,2026-01-15,Active
ENR001458,STU00481,CRS010,2026-01-15,Dropped
ENR001459,STU00481,CRS004,2026-01-15,Dropped
ENR001460,STU00481,CRS007,2026-01-15,Active
ENR001461,STU00481,CRS019,2026-01-15,Dropped
ENR001462,STU00482,CRS016,2026-01-04,Active
ENR001463,STU00482,CRS011,2025-12-23,Completed
ENR001464,STU00482,CRS007,2025-08-23,Dropped
ENR001465,STU00482,CRS010,2025-10-14,Dropped
ENR001466,STU00483,CRS019,2025-06-15,Active
ENR001467,STU00483,CRS009,2025-11-28,Active
ENR001468,STU00483,CRS011,2025-08-31,Completed
ENR001469,STU00483,CRS012,2025-05-01,Completed
ENR001470,STU00483,CRS008,2026-02-09,Completed
ENR001471,STU00484,CRS001,2026-01-08,Active
ENR001472,STU00484,CRS002,2026-04-09,Active
ENR001473,STU00484,CRS012,2026-01-15,Completed
ENR001474,STU00484,CRS014,2025-06-30,Completed
ENR001475,STU00484,CRS008,2025-07-19,Completed
ENR001476,STU00485,CRS018,2025-07-28,Active
ENR001477,STU00485,CRS017,2026-03-12,Completed
ENR001478,STU00486,CRS018,2025-12-06,Completed
ENR001479,STU00486,CRS012,2026-02-01,Active
ENR001480,STU00486,CRS010,2026-02-15,Dropped
ENR001481,STU00486,CRS019,2025-12-06,Dropped
ENR001482,STU00487,CRS011,2025-05-19,Completed
ENR001483,STU00488,CRS020,2025-05-03,Dropped
ENR001484,STU00488,CRS001,2026-02-08,Dropped
ENR001485,STU00488,CRS009,2025-06-07,Active
ENR001486,STU00488,CRS017,2025-06-24,Completed
ENR001487,STU00489,CRS006,2025-12-31,Active
ENR001488,STU00489,CRS009,2026-03-03,Completed
ENR001489,STU00489,CRS019,2026-02-20,Active
ENR001490,STU00489,CRS008,2025-11-25,Dropped
ENR001491,STU00489,CRS005,2025-11-25,Completed
ENR001492,STU00490,CRS013,2025-11-06,Dropped
ENR001493,STU00490,CRS018,2026-01-19,Completed
ENR001494,STU00490,CRS010,2026-01-01,Completed
ENR001495,STU00491,CRS010,2025-11-09,Completed
ENR001496,STU00491,CRS001,2025-08-14,Active
ENR001497,STU00491,CRS009,2025-08-01,Dropped
ENR001498,STU00491,CRS007,2025-08-01,Dropped
ENR001499,STU00491,CRS018,2025-09-30,Completed
ENR001500,STU00492,CRS019,2025-12-04,Completed
ENR001501,STU00492,CRS016,2026-01-02,Dropped
ENR001502,STU00492,CRS017,2025-10-08,Active
ENR001503,STU00492,CRS005,2025-11-19,Active
ENR001504,STU00493,CRS007,2025-06-19,Completed
ENR001505,STU00493,CRS003,2025-04-10,Completed
ENR001506,STU00493,CRS010,2025-09-08,Active
ENR001507,STU00493,CRS002,2025-09-28,Active
ENR001508,STU00493,CRS004,2025-06-25,Active
ENR001509,STU00494,CRS020,2026-02-23,Completed
ENR001510,STU00494,CRS007,2026-02-23,Active
ENR001511,STU00495,CRS018,2026-03-29,Completed
ENR001512,STU00495,CRS008,2025-06-01,Active
ENR001513,STU00495,CRS011,2025-04-26,Completed
ENR001514,STU00495,CRS007,2025-06-03,Completed
ENR001515,STU00495,CRS019,2025-06-03,Active
ENR001516,STU00496,CRS016,2025-11-06,Completed
ENR001517,STU00496,CRS007,2025-11-06,Active
ENR001518,STU00497,CRS012,2025-12-16,Active
ENR001519,STU00497,CRS009,2025-12-21,Active
ENR001520,STU00497,CRS002,2025-09-24,Dropped
ENR001521,STU00498,CRS010,2025-09-26,Active
ENR001522,STU00498,CRS012,2025-12-06,Active
ENR001523,STU00498,CRS017,2025-04-28,Completed
ENR001524,STU00498,CRS013,2025-11-16,Completed
ENR001525,STU00498,CRS006,2026-01-07,Active
ENR001526,STU00499,CRS004,2025-05-11,Dropped
ENR001527,STU00499,CRS009,2025-05-20,Active
ENR001528,STU00499,CRS013,2025-09-03,Completed
ENR001529,STU00500,CRS014,2025-10-24,Active
