assessment_id,student_id,module_id,course_id,attempt_number,score,max_score,assessment_date,time_taken_minutes,passed
ASS0004408,STU00207,MOD00039,CRS005,1,78,100,2025-11-20,32,True
ASS0004409,STU00207,MOD00039,CRS005,2,90,100,2025-11-16,34,True
ASS0004410,STU00208,MOD00002,CRS001,1,77,100,2026-05-29,11,True
ASS0004411,STU00208,MOD00002,CRS001,2,86,100,2026-05-28,58,True
ASS0004412,STU00208,MOD00002,CRS001,3,77,100,2026-05-30,13,True
ASS0004413,STU00208,MOD00004,CRS001,1,72,100,2026-05-21,29,True
ASS0004414,STU00208,MOD00006,CRS001,1,97,100,2026-06-16,18,False
ASS0004415,STU00208,MOD00007,CRS001,1,73,100,2026-05-13,34,True
ASS0004416,STU00208,MOD00008,CRS001,1,67,100,2026-05-03,54,True
ASS0004417,STU00208,MOD00008,CRS001,2,88,100,2026-05-03,15,True
ASS0004418,STU00208,MOD00058,CRS008,1,46,100,2025-12-25,30,True
ASS0004419,STU00208,MOD00058,CRS008,2,71,100,2025-12-24,49,False
ASS0004420,STU00208,MOD00058,CRS008,3,63,100,2025-12-27,36,True
ASS0004421,STU00208,MOD00060,CRS008,1,51,100,2025-12-29,55,True
ASS0004422,STU00208,MOD00063,CRS008,1,42,100,2025-12-07,13,True
ASS0004423,STU00208,MOD00063,CRS008,2,65,100,2025-12-02,49,False
ASS0004424,STU00208,MOD00063,CRS008,3,77,100,2025-12-05,34,True
ASS0004425,STU00208,MOD00064,CRS008,1,68,100,2025-11-29,50,True
ASS0004426,STU00208,MOD00064,CRS008,2,55,100,2025-12-04,59,True
ASS0004427,STU00208,MOD00064,CRS008,3,90,100,2025-12-04,24,True
ASS0004428,STU00209,MOD00025,CRS004,1,68,100,2025-08-05,59,True
ASS0004429,STU00209,MOD00025,CRS004,2,37,100,2025-08-09,45,True
ASS0004430,STU00209,MOD00025,CRS004,3,52,100,2025-08-07,55,True
ASS0004431,STU00209,MOD00026,CRS004,1,67,100,2025-06-24,41,True
ASS0004432,STU00209,MOD00026,CRS004,2,50,100,2025-06-22,18,False
ASS0004433,STU00209,MOD00029,CRS004,1,54,100,2025-06-30,39,True
ASS0004434,STU00209,MOD00029,CRS004,2,57,100,2025-07-05,37,True
ASS0004435,STU00209,MOD00029,CRS004,3,57,100,2025-06-30,56,True
ASS0004436,STU00209,MOD00032,CRS004,1,48,100,2025-07-15,24,True
ASS0004437,STU00209,MOD00032,CRS004,2,44,100,2025-07-14,39,True
ASS0004438,STU00209,MOD00032,CRS004,3,63,100,2025-07-11,41,False
ASS0004439,STU00210,MOD00113,CRS015,1,55,100,2026-01-17,29,True
ASS0004440,STU00210,MOD00115,CRS015,1,38,100,2026-02-20,51,True
ASS0004441,STU00210,MOD00115,CRS015,2,52,100,2026-02-15,25,True
ASS0004442,STU00210,MOD00116,CRS015,1,83,100,2026-04-07,28,False
ASS0004443,STU00210,MOD00117,CRS015,1,60,100,2026-01-27,34,True
ASS0004444,STU00210,MOD00118,CRS015,1,36,100,2026-03-25,25,True
ASS0004445,STU00210,MOD00118,CRS015,2,81,100,2026-03-21,52,False
ASS0004446,STU00210,MOD00118,CRS015,3,83,100,2026-03-24,22,True
ASS0004447,STU00210,MOD00121,CRS016,1,31,100,2026-04-04,43,True
ASS0004448,STU00210,MOD00121,CRS016,2,65,100,2026-04-01,11,False
ASS0004449,STU00210,MOD00121,CRS016,3,82,100,2026-04-04,32,True
ASS0004450,STU00210,MOD00123,CRS016,1,74,100,2026-05-23,18,True
ASS0004451,STU00210,MOD00123,CRS016,2,94,100,2026-05-20,50,True
ASS0004452,STU00210,MOD00124,CRS016,1,48,100,2026-03-13,21,True
ASS0004453,STU00210,MOD00124,CRS016,2,74,100,2026-03-11,24,True
ASS0004454,STU00210,MOD00128,CRS016,1,92,100,2026-03-09,26,False
ASS0004455,STU00210,MOD00049,CRS007,1,81,100,2026-03-30,19,True
ASS0004456,STU00210,MOD00050,CRS007,1,89,100,2026-02-17,52,True
ASS0004457,STU00210,MOD00050,CRS007,2,64,100,2026-02-17,19,True
ASS0004458,STU00210,MOD00017,CRS003,1,80,100,2026-04-01,23,True
ASS0004459,STU00210,MOD00017,CRS003,2,64,100,2026-03-31,43,False
ASS0004460,STU00210,MOD00019,CRS003,1,55,100,2026-05-09,19,True
ASS0004461,STU00210,MOD00019,CRS003,2,52,100,2026-05-11,32,True
ASS0004462,STU00210,MOD00019,CRS003,3,65,100,2026-05-07,20,True
ASS0004463,STU00210,MOD00023,CRS003,1,85,100,2026-02-27,42,True
ASS0004464,STU00211,MOD00137,CRS018,1,53,100,2025-05-11,35,False
ASS0004465,STU00211,MOD00138,CRS018,1,61,100,2025-04-30,19,True
ASS0004466,STU00211,MOD00138,CRS018,2,63,100,2025-05-01,47,True
ASS0004467,STU00211,MOD00140,CRS018,1,83,100,2025-05-17,58,True
ASS0004468,STU00211,MOD00140,CRS018,2,76,100,2025-05-20,38,True
ASS0004469,STU00211,MOD00141,CRS018,1,34,100,2025-07-03,26,True
ASS0004470,STU00211,MOD00141,CRS018,2,44,100,2025-07-07,35,True
ASS0004471,STU00211,MOD00141,CRS018,3,54,100,2025-07-07,25,True
ASS0004472,STU00211,MOD00050,CRS007,1,45,100,2025-06-08,13,True
ASS0004473,STU00211,MOD00050,CRS007,2,74,100,2025-06-06,52,True
ASS0004474,STU00211,MOD00050,CRS007,3,69,100,2025-06-07,46,True
ASS0004475,STU00211,MOD00051,CRS007,1,53,100,2025-07-09,50,True
ASS0004476,STU00211,MOD00051,CRS007,2,92,100,2025-07-11,49,True
ASS0004477,STU00211,MOD00053,CRS007,1,78,100,2025-07-12,17,True
ASS0004478,STU00211,MOD00053,CRS007,2,49,100,2025-07-13,18,False
ASS0004479,STU00211,MOD00053,CRS007,3,50,100,2025-07-10,48,True
ASS0004480,STU00211,MOD00054,CRS007,1,84,100,2025-08-27,36,True
ASS0004481,STU00211,MOD00055,CRS007,1,68,100,2025-07-10,30,False
ASS0004482,STU00211,MOD00056,CRS007,1,89,100,2025-08-08,52,True
ASS0004483,STU00211,MOD00056,CRS007,2,67,100,2025-08-08,29,True
ASS0004484,STU00211,MOD00009,CRS002,1,32,100,2025-10-12,14,False
ASS0004485,STU00211,MOD00009,CRS002,2,95,100,2025-10-12,29,True
ASS0004486,STU00211,MOD00012,CRS002,1,83,100,2025-11-10,58,True
ASS0004487,STU00211,MOD00012,CRS002,2,90,100,2025-11-06,27,True
ASS0004488,STU00211,MOD00012,CRS002,3,59,100,2025-11-07,28,True
ASS0004489,STU00211,MOD00015,CRS002,1,87,100,2025-10-25,53,True
ASS0004490,STU00211,MOD00097,CRS013,1,96,100,2025-08-04,33,True
ASS0004491,STU00211,MOD00100,CRS013,1,69,100,2025-09-21,13,True
ASS0004492,STU00211,MOD00101,CRS013,1,67,100,2025-08-01,37,True
ASS0004493,STU00211,MOD00102,CRS013,1,81,100,2025-10-08,20,False
ASS0004494,STU00211,MOD00102,CRS013,2,81,100,2025-10-06,18,True
ASS0004495,STU00211,MOD00103,CRS013,1,83,100,2025-10-13,29,True
ASS0004496,STU00211,MOD00103,CRS013,2,35,100,2025-10-12,22,True
ASS0004497,STU00211,MOD00103,CRS013,3,66,100,2025-10-10,23,True
ASS0004498,STU00212,MOD00090,CRS012,1,90,100,2026-05-05,52,False
ASS0004499,STU00212,MOD00091,CRS012,1,32,100,2026-05-24,32,True
ASS0004500,STU00212,MOD00091,CRS012,2,86,100,2026-05-26,27,False
ASS0004501,STU00212,MOD00092,CRS012,1,36,100,2026-06-05,50,True
ASS0004502,STU00212,MOD00092,CRS012,2,56,100,2026-06-07,60,True
ASS0004503,STU00212,MOD00093,CRS012,1,35,100,2026-04-21,20,True
ASS0004504,STU00212,MOD00093,CRS012,2,72,100,2026-04-20,30,False
ASS0004505,STU00212,MOD00094,CRS012,1,76,100,2026-06-22,38,True
ASS0004506,STU00212,MOD00094,CRS012,2,76,100,2026-06-22,41,False
ASS0004507,STU00212,MOD00094,CRS012,3,71,100,2026-06-20,50,True
ASS0004508,STU00212,MOD00096,CRS012,1,90,100,2026-04-30,13,True
ASS0004509,STU00212,MOD00074,CRS010,1,37,100,2026-05-30,42,True
ASS0004510,STU00212,MOD00074,CRS010,2,72,100,2026-05-25,42,True
ASS0004511,STU00212,MOD00075,CRS010,1,84,100,2026-06-22,10,True
ASS0004512,STU00212,MOD00078,CRS010,1,51,100,2026-05-08,15,True
ASS0004513,STU00212,MOD00078,CRS010,2,80,100,2026-05-10,12,False
ASS0004514,STU00212,MOD00079,CRS010,1,64,100,2026-04-24,57,True
ASS0004515,STU00212,MOD00079,CRS010,2,53,100,2026-04-23,35,True
ASS0004516,STU00212,MOD00079,CRS010,3,54,100,2026-04-20,46,False
ASS0004517,STU00212,MOD00049,CRS007,1,77,100,2026-05-23,41,True
ASS0004518,STU00212,MOD00053,CRS007,1,72,100,2026-04-25,35,False
ASS0004519,STU00212,MOD00055,CRS007,1,34,100,2026-06-07,59,True
ASS0004520,STU00212,MOD00055,CRS007,2,66,100,2026-06-10,41,True
ASS0004521,STU00212,MOD00056,CRS007,1,70,100,2026-06-15,15,True
ASS0004522,STU00213,MOD00042,CRS006,1,92,100,2025-09-18,15,True
ASS0004523,STU00213,MOD00043,CRS006,1,62,100,2025-09-02,36,True
ASS0004524,STU00213,MOD00043,CRS006,2,66,100,2025-09-03,14,True
ASS0004525,STU00213,MOD00067,CRS009,1,66,100,2025-10-12,41,True
ASS0004526,STU00213,MOD00067,CRS009,2,56,100,2025-10-07,28,True
ASS0004527,STU00213,MOD00067,CRS009,3,62,100,2025-10-12,40,False
ASS0004528,STU00213,MOD00069,CRS009,1,83,100,2025-09-12,32,True
ASS0004529,STU00213,MOD00071,CRS009,1,41,100,2025-10-07,31,True
ASS0004530,STU00213,MOD00071,CRS009,2,74,100,2025-10-08,56,True
ASS0004531,STU00213,MOD00049,CRS007,1,71,100,2026-03-08,17,False
ASS0004532,STU00213,MOD00050,CRS007,1,74,100,2026-04-25,39,False
ASS0004533,STU00213,MOD00050,CRS007,2,73,100,2026-04-27,41,False
ASS0004534,STU00213,MOD00050,CRS007,3,94,100,2026-04-30,39,True
ASS0004535,STU00213,MOD00051,CRS007,1,79,100,2026-04-06,53,True
ASS0004536,STU00213,MOD00052,CRS007,1,45,100,2026-02-09,58,True
ASS0004537,STU00213,MOD00052,CRS007,2,75,100,2026-02-06,52,True
ASS0004538,STU00213,MOD00053,CRS007,1,53,100,2026-03-28,13,True
ASS0004539,STU00213,MOD00053,CRS007,2,84,100,2026-03-28,58,True
ASS0004540,STU00213,MOD00055,CRS007,1,99,100,2026-04-09,34,False
ASS0004541,STU00213,MOD00056,CRS007,1,71,100,2026-04-18,59,True
ASS0004542,STU00213,MOD00056,CRS007,2,70,100,2026-04-19,56,True
ASS0004543,STU00213,MOD00009,CRS002,1,72,100,2025-12-31,48,True
ASS0004544,STU00213,MOD00010,CRS002,1,76,100,2025-10-14,22,False
ASS0004545,STU00213,MOD00015,CRS002,1,53,100,2025-10-28,35,False
ASS0004546,STU00213,MOD00015,CRS002,2,43,100,2025-10-28,15,True
ASS0004547,STU00213,MOD00015,CRS002,3,86,100,2025-10-29,25,True
ASS0004548,STU00213,MOD00016,CRS002,1,67,100,2025-10-28,58,True
ASS0004549,STU00214,MOD00049,CRS007,1,67,100,2025-07-23,28,True
ASS0004550,STU00214,MOD00049,CRS007,2,50,100,2025-07-21,15,True
ASS0004551,STU00214,MOD00049,CRS007,3,50,100,2025-07-20,27,False
ASS0004552,STU00214,MOD00050,CRS007,1,96,100,2025-07-29,21,True
ASS0004553,STU00214,MOD00051,CRS007,1,54,100,2025-08-19,10,True
ASS0004554,STU00214,MOD00051,CRS007,2,50,100,2025-08-19,33,False
ASS0004555,STU00214,MOD00052,CRS007,1,65,100,2025-08-01,10,False
ASS0004556,STU00214,MOD00052,CRS007,2,68,100,2025-08-04,14,False
ASS0004557,STU00214,MOD00053,CRS007,1,38,100,2025-07-16,45,True
ASS0004558,STU00214,MOD00053,CRS007,2,79,100,2025-07-14,11,True
ASS0004559,STU00214,MOD00054,CRS007,1,34,100,2025-08-05,54,True
ASS0004560,STU00214,MOD00054,CRS007,2,90,100,2025-08-10,45,False
ASS0004561,STU00214,MOD00054,CRS007,3,54,100,2025-08-09,15,True
ASS0004562,STU00215,MOD00042,CRS006,1,30,100,2025-11-15,14,False
ASS0004563,STU00215,MOD00042,CRS006,2,51,100,2025-11-18,28,True
ASS0004564,STU00215,MOD00042,CRS006,3,89,100,2025-11-17,45,True
ASS0004565,STU00215,MOD00044,CRS006,1,30,100,2025-12-28,54,False
ASS0004566,STU00215,MOD00044,CRS006,2,42,100,2025-12-28,48,False
ASS0004567,STU00215,MOD00044,CRS006,3,73,100,2025-12-30,44,True
ASS0004568,STU00215,MOD00047,CRS006,1,59,100,2026-01-28,19,True
ASS0004569,STU00215,MOD00047,CRS006,2,59,100,2026-02-01,14,False
ASS0004570,STU00215,MOD00047,CRS006,3,73,100,2026-01-30,41,True
ASS0004571,STU00215,MOD00081,CRS011,1,86,100,2025-12-04,38,True
ASS0004572,STU00215,MOD00086,CRS011,1,37,100,2025-12-31,19,True
ASS0004573,STU00215,MOD00086,CRS011,2,36,100,2025-12-31,32,True
ASS0004574,STU00215,MOD00086,CRS011,3,93,100,2025-12-31,31,True
ASS0004575,STU00215,MOD00087,CRS011,1,54,100,2025-10-31,46,True
ASS0004576,STU00215,MOD00087,CRS011,2,98,100,2025-11-02,60,True
ASS0004577,STU00215,MOD00088,CRS011,1,64,100,2025-12-15,50,True
ASS0004578,STU00215,MOD00088,CRS011,2,55,100,2025-12-12,18,True
ASS0004579,STU00215,MOD00138,CRS018,1,65,100,2026-02-26,50,True
ASS0004580,STU00215,MOD00141,CRS018,1,47,100,2026-05-03,20,True
ASS0004581,STU00215,MOD00141,CRS018,2,67,100,2026-04-30,47,True
ASS0004582,STU00215,MOD00144,CRS018,1,82,100,2026-05-05,53,True
ASS0004583,STU00216,MOD00012,CRS002,1,73,100,2025-11-23,55,False
ASS0004584,STU00216,MOD00016,CRS002,1,66,100,2025-09-23,47,True
ASS0004585,STU00216,MOD00018,CRS003,1,33,100,2025-12-19,45,True
ASS0004586,STU00216,MOD00018,CRS003,2,98,100,2025-12-15,60,True
ASS0004587,STU00216,MOD00019,CRS003,1,61,100,2025-11-15,31,False
ASS0004588,STU00216,MOD00019,CRS003,2,75,100,2025-11-18,17,True
ASS0004589,STU00216,MOD00020,CRS003,1,90,100,2025-11-08,12,True
ASS0004590,STU00216,MOD00021,CRS003,1,82,100,2026-01-01,24,True
ASS0004591,STU00216,MOD00023,CRS003,1,44,100,2025-11-21,59,True
ASS0004592,STU00216,MOD00023,CRS003,2,50,100,2025-11-18,17,True
ASS0004593,STU00216,MOD00033,CRS005,1,69,100,2026-01-08,32,True
ASS0004594,STU00216,MOD00033,CRS005,2,66,100,2026-01-11,56,True
ASS0004595,STU00216,MOD00035,CRS005,1,67,100,2025-11-23,37,True
ASS0004596,STU00216,MOD00036,CRS005,1,65,100,2026-01-16,16,True
ASS0004597,STU00216,MOD00098,CRS013,1,56,100,2026-06-25,56,False
ASS0004598,STU00216,MOD00102,CRS013,1,73,100,2026-04-15,38,True
ASS0004599,STU00216,MOD00102,CRS013,2,77,100,2026-04-16,53,True
ASS0004600,STU00216,MOD00102,CRS013,3,53,100,2026-04-12,58,True
ASS0004601,STU00216,MOD00103,CRS013,1,64,100,2026-04-14,25,True
ASS0004602,STU00216,MOD00103,CRS013,2,77,100,2026-04-16,34,True
ASS0004603,STU00217,MOD00003,CRS001,1,92,100,2026-03-26,40,False
ASS0004604,STU00217,MOD00006,CRS001,1,98,100,2026-05-19,49,True
ASS0004605,STU00217,MOD00007,CRS001,1,69,100,2026-03-14,59,False
ASS0004606,STU00217,MOD00008,CRS001,1,70,100,2026-04-11,29,True
ASS0004607,STU00217,MOD00008,CRS001,2,77,100,2026-04-11,48,True
ASS0004608,STU00217,MOD00008,CRS001,3,91,100,2026-04-10,55,True
ASS0004609,STU00217,MOD00123,CRS016,1,37,100,2026-03-14,58,True
ASS0004610,STU00217,MOD00123,CRS016,2,54,100,2026-03-15,11,False
ASS0004611,STU00217,MOD00123,CRS016,3,52,100,2026-03-13,36,True
ASS0004612,STU00217,MOD00126,CRS016,1,39,100,2026-03-05,60,True
ASS0004613,STU00217,MOD00126,CRS016,2,76,100,2026-03-06,25,True
ASS0004614,STU00217,MOD00073,CRS010,1,62,100,2026-05-08,46,True
ASS0004615,STU00217,MOD00073,CRS010,2,77,100,2026-05-12,19,True
ASS0004616,STU00217,MOD00074,CRS010,1,34,100,2026-04-26,33,True
ASS0004617,STU00217,MOD00074,CRS010,2,41,100,2026-04-27,44,True
ASS0004618,STU00217,MOD00074,CRS010,3,51,100,2026-04-27,44,True
ASS0004619,STU00217,MOD00076,CRS010,1,82,100,2026-03-29,57,True
ASS0004620,STU00217,MOD00076,CRS010,2,75,100,2026-03-28,37,True
ASS0004621,STU00217,MOD00076,CRS010,3,61,100,2026-03-30,52,True
ASS0004622,STU00217,MOD00077,CRS010,1,52,100,2026-03-28,11,False
ASS0004623,STU00217,MOD00077,CRS010,2,55,100,2026-03-26,35,True
ASS0004624,STU00217,MOD00077,CRS010,3,55,100,2026-03-26,28,True
ASS0004625,STU00217,MOD00080,CRS010,1,54,100,2026-05-15,52,True
ASS0004626,STU00217,MOD00080,CRS010,2,67,100,2026-05-15,45,True
ASS0004627,STU00217,MOD00080,CRS010,3,71,100,2026-05-12,58,True
ASS0004628,STU00217,MOD00129,CRS017,1,50,100,2026-04-24,58,True
ASS0004629,STU00217,MOD00129,CRS017,2,61,100,2026-04-21,24,True
ASS0004630,STU00217,MOD00129,CRS017,3,55,100,2026-04-20,55,True
ASS0004631,STU00217,MOD00130,CRS017,1,62,100,2026-05-20,22,True
ASS0004632,STU00217,MOD00130,CRS017,2,78,100,2026-05-19,40,True
ASS0004633,STU00217,MOD00130,CRS017,3,97,100,2026-05-16,17,True
ASS0004634,STU00217,MOD00131,CRS017,1,60,100,2026-03-13,55,True
ASS0004635,STU00217,MOD00131,CRS017,2,47,100,2026-03-10,23,False
ASS0004636,STU00217,MOD00131,CRS017,3,66,100,2026-03-10,57,True
ASS0004637,STU00217,MOD00133,CRS017,1,71,100,2026-05-02,47,True
ASS0004638,STU00217,MOD00133,CRS017,2,91,100,2026-05-06,14,True
ASS0004639,STU00217,MOD00136,CRS017,1,57,100,2026-05-01,58,True
ASS0004640,STU00217,MOD00136,CRS017,2,93,100,2026-04-30,20,True
ASS0004641,STU00218,MOD00041,CRS006,1,54,100,2025-09-08,49,True
ASS0004642,STU00218,MOD00042,CRS006,1,88,100,2025-09-04,16,True
ASS0004643,STU00218,MOD00042,CRS006,2,54,100,2025-09-08,60,True
ASS0004644,STU00218,MOD00042,CRS006,3,53,100,2025-09-07,43,True
ASS0004645,STU00218,MOD00043,CRS006,1,46,100,2025-08-08,37,True
ASS0004646,STU00218,MOD00043,CRS006,2,96,100,2025-08-06,30,True
ASS0004647,STU00218,MOD00044,CRS006,1,78,100,2025-10-03,51,True
ASS0004648,STU00218,MOD00044,CRS006,2,51,100,2025-10-04,53,True
ASS0004649,STU00218,MOD00045,CRS006,1,65,100,2025-09-05,39,True
ASS0004650,STU00218,MOD00045,CRS006,2,59,100,2025-09-04,33,True
ASS0004651,STU00218,MOD00046,CRS006,1,81,100,2025-10-11,40,False
ASS0004652,STU00219,MOD00091,CRS012,1,46,100,2025-12-06,29,True
ASS0004653,STU00219,MOD00091,CRS012,2,67,100,2025-12-07,60,True
ASS0004654,STU00219,MOD00092,CRS012,1,81,100,2026-01-03,56,True
ASS0004655,STU00219,MOD00092,CRS012,2,94,100,2026-01-07,22,True
ASS0004656,STU00219,MOD00094,CRS012,1,69,100,2025-12-04,28,True
ASS0004657,STU00219,MOD00096,CRS012,1,86,100,2025-11-13,17,True
ASS0004658,STU00219,MOD00096,CRS012,2,78,100,2025-11-14,47,True
ASS0004659,STU00219,MOD00096,CRS012,3,65,100,2025-11-13,27,False
ASS0004660,STU00219,MOD00153,CRS020,1,60,100,2026-02-15,28,False
ASS0004661,STU00219,MOD00153,CRS020,2,84,100,2026-02-14,52,True
ASS0004662,STU00219,MOD00159,CRS020,1,48,100,2026-03-11,58,True
ASS0004663,STU00219,MOD00159,CRS020,2,79,100,2026-03-11,18,True
ASS0004664,STU00219,MOD00160,CRS020,1,87,100,2026-03-24,43,True
ASS0004665,STU00219,MOD00041,CRS006,1,63,100,2026-05-16,59,False
ASS0004666,STU00219,MOD00041,CRS006,2,66,100,2026-05-13,14,False
ASS0004667,STU00219,MOD00041,CRS006,3,66,100,2026-05-15,31,True
ASS0004668,STU00219,MOD00044,CRS006,1,53,100,2026-06-22,49,True
ASS0004669,STU00219,MOD00044,CRS006,2,65,100,2026-06-22,21,True
ASS0004670,STU00219,MOD00044,CRS006,3,89,100,2026-06-26,60,True
ASS0004671,STU00219,MOD00046,CRS006,1,34,100,2026-04-04,53,True
ASS0004672,STU00219,MOD00046,CRS006,2,41,100,2026-04-06,21,True
ASS0004673,STU00219,MOD00046,CRS006,3,52,100,2026-04-08,59,True
ASS0004674,STU00219,MOD00113,CRS015,1,42,100,2026-01-25,33,True
ASS0004675,STU00219,MOD00113,CRS015,2,55,100,2026-01-26,20,True
ASS0004676,STU00219,MOD00113,CRS015,3,97,100,2026-01-26,26,True
ASS0004677,STU00219,MOD00115,CRS015,1,95,100,2026-02-09,33,True
ASS0004678,STU00219,MOD00116,CRS015,1,74,100,2026-01-27,23,True
ASS0004679,STU00219,MOD00117,CRS015,1,57,100,2026-04-08,10,True
ASS0004680,STU00219,MOD00117,CRS015,2,84,100,2026-04-05,16,True
ASS0004681,STU00219,MOD00119,CRS015,1,67,100,2026-01-23,58,True
ASS0004682,STU00219,MOD00055,CRS007,1,67,100,2025-09-04,19,True
ASS0004683,STU00219,MOD00056,CRS007,1,68,100,2025-11-01,35,True
ASS0004684,STU00219,MOD00056,CRS007,2,70,100,2025-10-31,32,False
ASS0004685,STU00219,MOD00056,CRS007,3,69,100,2025-11-03,47,True
ASS0004686,STU00220,MOD00025,CRS004,1,80,100,2025-10-22,60,True
ASS0004687,STU00220,MOD00026,CRS004,1,50,100,2025-12-25,15,True
ASS0004688,STU00220,MOD00026,CRS004,2,79,100,2025-12-25,18,True
ASS0004689,STU00220,MOD00028,CRS004,1,38,100,2025-10-11,59,True
ASS0004690,STU00220,MOD00028,CRS004,2,64,100,2025-10-09,60,False
ASS0004691,STU00220,MOD00029,CRS004,1,36,100,2026-01-02,26,True
ASS0004692,STU00220,MOD00029,CRS004,2,68,100,2025-12-30,43,False
ASS0004693,STU00220,MOD00029,CRS004,3,64,100,2025-12-30,41,True
ASS0004694,STU00220,MOD00032,CRS004,1,83,100,2025-11-12,16,True
ASS0004695,STU00221,MOD00057,CRS008,1,72,100,2026-04-30,26,True
ASS0004696,STU00221,MOD00058,CRS008,1,47,100,2026-04-18,25,True
ASS0004697,STU00221,MOD00058,CRS008,2,73,100,2026-04-22,12,True
ASS0004698,STU00221,MOD00058,CRS008,3,73,100,2026-04-17,20,True
ASS0004699,STU00221,MOD00064,CRS008,1,75,100,2026-03-20,56,False
ASS0004700,STU00221,MOD00064,CRS008,2,63,100,2026-03-24,46,True
ASS0004701,STU00222,MOD00071,CRS009,1,32,100,2026-05-03,45,True
ASS0004702,STU00222,MOD00071,CRS009,2,59,100,2026-05-01,56,True
ASS0004703,STU00222,MOD00071,CRS009,3,77,100,2026-04-28,12,True
ASS0004704,STU00222,MOD00129,CRS017,1,64,100,2026-05-04,48,True
ASS0004705,STU00222,MOD00129,CRS017,2,88,100,2026-05-08,36,False
ASS0004706,STU00222,MOD00131,CRS017,1,72,100,2026-04-01,27,True
ASS0004707,STU00222,MOD00131,CRS017,2,66,100,2026-04-03,60,True
ASS0004708,STU00222,MOD00131,CRS017,3,69,100,2026-04-01,33,True
ASS0004709,STU00222,MOD00133,CRS017,1,87,100,2026-03-19,36,True
ASS0004710,STU00222,MOD00134,CRS017,1,40,100,2026-04-03,15,True
ASS0004711,STU00222,MOD00134,CRS017,2,71,100,2026-04-07,14,True
ASS0004712,STU00222,MOD00134,CRS017,3,83,100,2026-04-06,28,True
ASS0004713,STU00222,MOD00121,CRS016,1,49,100,2026-04-17,22,True
ASS0004714,STU00222,MOD00121,CRS016,2,94,100,2026-04-15,13,False
ASS0004715,STU00222,MOD00122,CRS016,1,98,100,2026-03-16,55,True
ASS0004716,STU00222,MOD00123,CRS016,1,50,100,2026-04-13,36,True
ASS0004717,STU00222,MOD00123,CRS016,2,51,100,2026-04-14,16,False
ASS0004718,STU00222,MOD00123,CRS016,3,57,100,2026-04-13,27,True
ASS0004719,STU00222,MOD00124,CRS016,1,63,100,2026-04-01,12,True
ASS0004720,STU00222,MOD00003,CRS001,1,89,100,2026-05-14,23,True
ASS0004721,STU00222,MOD00003,CRS001,2,93,100,2026-05-16,53,True
ASS0004722,STU00222,MOD00005,CRS001,1,64,100,2026-03-23,28,True
ASS0004723,STU00222,MOD00005,CRS001,2,56,100,2026-03-26,49,False
ASS0004724,STU00222,MOD00005,CRS001,3,59,100,2026-03-24,52,True
ASS0004725,STU00223,MOD00137,CRS018,1,69,100,2025-08-05,21,True
ASS0004726,STU00223,MOD00137,CRS018,2,55,100,2025-08-09,56,True
ASS0004727,STU00223,MOD00139,CRS018,1,38,100,2025-07-15,56,False
ASS0004728,STU00223,MOD00139,CRS018,2,88,100,2025-07-11,57,True
ASS0004729,STU00223,MOD00144,CRS018,1,86,100,2025-09-10,24,True
ASS0004730,STU00223,MOD00098,CRS013,1,71,100,2026-01-30,36,True
ASS0004731,STU00223,MOD00098,CRS013,2,79,100,2026-01-29,42,True
ASS0004732,STU00223,MOD00098,CRS013,3,89,100,2026-02-03,51,True
ASS0004733,STU00223,MOD00099,CRS013,1,75,100,2026-02-17,43,True
ASS0004734,STU00223,MOD00101,CRS013,1,32,100,2026-02-06,47,True
ASS0004735,STU00223,MOD00101,CRS013,2,90,100,2026-02-06,59,True
ASS0004736,STU00223,MOD00101,CRS013,3,97,100,2026-02-07,28,True
ASS0004737,STU00223,MOD00102,CRS013,1,73,100,2026-02-12,34,True
ASS0004738,STU00223,MOD00102,CRS013,2,63,100,2026-02-08,50,True
ASS0004739,STU00223,MOD00102,CRS013,3,80,100,2026-02-11,60,True
ASS0004740,STU00223,MOD00103,CRS013,1,61,100,2025-12-06,14,True
ASS0004741,STU00223,MOD00103,CRS013,2,70,100,2025-12-07,10,True
ASS0004742,STU00223,MOD00057,CRS008,1,89,100,2025-12-27,47,True
ASS0004743,STU00223,MOD00057,CRS008,2,72,100,2025-12-27,22,True
ASS0004744,STU00223,MOD00059,CRS008,1,86,100,2025-11-19,41,True
ASS0004745,STU00223,MOD00059,CRS008,2,52,100,2025-11-15,28,False
ASS0004746,STU00223,MOD00059,CRS008,3,71,100,2025-11-19,56,True
ASS0004747,STU00223,MOD00060,CRS008,1,62,100,2025-11-21,14,True
ASS0004748,STU00223,MOD00062,CRS008,1,65,100,2025-11-22,57,True
ASS0004749,STU00223,MOD00062,CRS008,2,77,100,2025-11-25,47,True
ASS0004750,STU00223,MOD00062,CRS008,3,85,100,2025-11-24,39,False
ASS0004751,STU00223,MOD00063,CRS008,1,53,100,2025-12-19,31,True
ASS0004752,STU00223,MOD00064,CRS008,1,92,100,2026-01-20,60,False
ASS0004753,STU00223,MOD00001,CRS001,1,77,100,2025-08-11,24,True
ASS0004754,STU00223,MOD00001,CRS001,2,70,100,2025-08-08,58,True
ASS0004755,STU00223,MOD00002,CRS001,1,30,100,2025-06-01,49,True
