progress_id,student_id,module_id,course_id,start_date,completion_date,completion_status,time_spent_hours,progress_percentage
PRG0004508,STU00259,MOD00097,CRS013,2025-12-16,2026-01-24,Completed,6.4,2
PRG0004509,STU00259,MOD00098,CRS013,2025-12-21,2026-02-20,Completed,3.96,90
PRG0004510,STU00259,MOD00099,CRS013,2025-12-10,2026-02-28,Completed,3.94,85
PRG0004511,STU00259,MOD00100,CRS013,2025-12-26,2025-12-30,Completed,5.35,55
PRG0004512,STU00259,MOD00101,CRS013,2025-12-11,2025-12-28,In Progress,2.26,57
PRG0004513,STU00259,MOD00102,CRS013,2025-12-31,2026-02-17,Completed,2.85,78
PRG0004514,STU00259,MOD00103,CRS013,2025-12-24,2025-12-18,Completed,2.95,81
PRG0004515,STU00259,MOD00104,CRS013,2025-12-02,2025-12-30,In Progress,5.91,77
PRG0004516,STU00259,MOD00005,CRS001,2025-10-22,2025-10-14,Completed,2.32,65
PRG0004517,STU00259,MOD00006,CRS001,2025-10-29,2026-01-06,Completed,4.28,46
PRG0004518,STU00259,MOD00121,CRS016,2025-06-18,2025-08-08,Completed,11.96,94
PRG0004519,STU00259,MOD00122,CRS016,2025-06-30,2025-09-08,In Progress,1.07,82
PRG0004520,STU00259,MOD00123,CRS016,2025-06-27,2025-08-21,Completed,1.19,38
PRG0004521,STU00259,MOD00125,CRS016,2025-07-05,2025-08-12,Completed,2.12,45
PRG0004522,STU00259,MOD00126,CRS016,2025-06-20,2025-06-19,Completed,3.68,39
PRG0004523,STU00259,MOD00127,CRS016,2025-07-03,2025-08-06,Completed,1.98,45
PRG0004524,STU00259,MOD00128,CRS016,2025-06-30,2025-07-19,Not Started,5.2,26
PRG0004525,STU00259,MOD00041,CRS006,2025-12-06,2025-12-23,Completed,4.6,43
PRG0004526,STU00259,MOD00042,CRS006,2025-12-02,2025-11-24,Completed,2.97,41
PRG0004527,STU00259,MOD00043,CRS006,2025-12-02,2026-01-16,Completed,6.06,83
PRG0004528,STU00259,MOD00044,CRS006,2025-11-25,2026-01-23,Completed,7.87,4
PRG0004529,STU00259,MOD00045,CRS006,2025-12-16,2025-12-05,Completed,1.95,59
PRG0004530,STU00259,MOD00046,CRS006,2025-12-05,2026-02-17,Completed,8.51,21
PRG0004531,STU00259,MOD00047,CRS006,2025-12-05,2026-02-16,In Progress,3.56,90
PRG0004532,STU00259,MOD00048,CRS006,2025-11-28,2025-12-20,Completed,3.52,34
PRG0004533,STU00260,MOD00073,CRS010,2026-01-17,2026-01-07,Completed,3.54,12
PRG0004534,STU00260,MOD00074,CRS010,2025-12-30,2026-03-17,Completed,6.21,55
PRG0004535,STU00260,MOD00075,CRS010,2026-01-21,2026-01-01,In Progress,1.42,95
PRG0004536,STU00260,MOD00076,CRS010,2026-01-07,2026-02-06,Not Started,5.25,98
PRG0004537,STU00260,MOD00077,CRS010,2026-01-16,2026-03-20,In Progress,3.33,65
PRG0004538,STU00260,MOD00078,CRS010,2026-01-09,2026-03-20,Not Started,1.46,55
PRG0004539,STU00260,MOD00079,CRS010,2026-01-23,2026-03-18,In Progress,9.39,63
PRG0004540,STU00260,MOD00080,CRS010,2026-01-11,2026-02-05,Not Started,3.7,84
PRG0004541,STU00260,MOD00033,CRS005,2026-04-27,2026-06-18,Completed,4.57,96
PRG0004542,STU00260,MOD00034,CRS005,2026-04-14,2026-05-12,Completed,8.69,38
PRG0004543,STU00260,MOD00035,CRS005,2026-04-22,2026-05-05,In Progress,14.56,69
PRG0004544,STU00260,MOD00036,CRS005,2026-04-24,2026-04-15,In Progress,8.47,91
PRG0004545,STU00260,MOD00037,CRS005,2026-04-23,2026-06-20,Completed,1.66,55
PRG0004546,STU00260,MOD00038,CRS005,2026-04-09,2026-06-17,Completed,2.9,38
PRG0004547,STU00260,MOD00039,CRS005,2026-04-21,2026-04-19,Completed,8.38,69
PRG0004548,STU00260,MOD00040,CRS005,2026-04-21,2026-05-13,Completed,2.72,5
PRG0004549,STU00260,MOD00153,CRS020,2025-04-24,2025-07-03,Completed,1.26,20
PRG0004550,STU00260,MOD00155,CRS020,2025-04-21,2025-04-20,Completed,7.28,75
PRG0004551,STU00260,MOD00157,CRS020,2025-04-26,2025-07-01,Not Started,2.57,28
PRG0004552,STU00260,MOD00158,CRS020,2025-05-11,2025-05-14,Completed,7.6,76
PRG0004553,STU00260,MOD00159,CRS020,2025-04-17,2025-05-08,In Progress,9.58,49
PRG0004554,STU00260,MOD00160,CRS020,2025-04-21,2025-06-18,Completed,1.05,69
PRG0004555,STU00260,MOD00090,CRS012,2025-05-11,2025-05-30,Completed,1.01,38
PRG0004556,STU00260,MOD00092,CRS012,2025-05-07,2025-06-13,Completed,1.97,55
PRG0004557,STU00260,MOD00001,CRS001,2025-12-03,2025-12-21,Completed,4.72,96
PRG0004558,STU00260,MOD00002,CRS001,2025-12-16,2026-02-24,Completed,1.63,44
PRG0004559,STU00260,MOD00003,CRS001,2025-12-11,2026-02-01,In Progress,7.67,81
PRG0004560,STU00260,MOD00004,CRS001,2025-12-18,2025-12-04,Completed,11.36,15
PRG0004561,STU00260,MOD00005,CRS001,2025-12-17,2025-12-27,Completed,6.22,69
PRG0004562,STU00260,MOD00006,CRS001,2025-12-20,2026-02-21,Completed,1.95,28
PRG0004563,STU00260,MOD00007,CRS001,2025-12-08,2025-11-29,In Progress,1.21,75
PRG0004564,STU00260,MOD00008,CRS001,2025-12-25,2026-01-29,Completed,8.26,13
PRG0004565,STU00261,MOD00137,CRS018,2025-05-29,2025-06-20,In Progress,12.35,59
PRG0004566,STU00261,MOD00138,CRS018,2025-06-13,2025-06-08,Not Started,4.63,49
PRG0004567,STU00261,MOD00139,CRS018,2025-06-16,2025-06-08,Completed,4.04,98
PRG0004568,STU00261,MOD00140,CRS018,2025-06-02,2025-07-18,In Progress,11.14,4
PRG0004569,STU00261,MOD00141,CRS018,2025-06-06,2025-06-12,Completed,10.41,94
PRG0004570,STU00261,MOD00142,CRS018,2025-06-03,2025-08-09,Completed,5.82,64
PRG0004571,STU00261,MOD00143,CRS018,2025-06-17,2025-07-30,Completed,1.05,1
PRG0004572,STU00261,MOD00144,CRS018,2025-06-15,2025-06-15,Completed,1.71,20
PRG0004573,STU00261,MOD00023,CRS003,2026-03-19,2026-05-19,Completed,3.11,19
PRG0004574,STU00261,MOD00074,CRS010,2026-02-06,2026-03-08,Completed,2.55,17
PRG0004575,STU00261,MOD00075,CRS010,2026-02-27,2026-03-06,Completed,1.1,27
PRG0004576,STU00261,MOD00049,CRS007,2026-05-06,2026-06-11,Completed,1.03,51
PRG0004577,STU00261,MOD00050,CRS007,2026-05-06,2026-05-08,Not Started,10.86,94
PRG0004578,STU00261,MOD00051,CRS007,2026-04-15,2026-07-07,Completed,1.39,49
PRG0004579,STU00261,MOD00052,CRS007,2026-05-10,2026-06-01,Not Started,4.43,62
PRG0004580,STU00261,MOD00054,CRS007,2026-04-17,2026-06-24,Completed,2.66,8
PRG0004581,STU00261,MOD00055,CRS007,2026-05-12,2026-04-30,In Progress,1.66,85
PRG0004582,STU00261,MOD00090,CRS012,2025-10-01,2025-10-11,Completed,3.55,45
PRG0004583,STU00261,MOD00091,CRS012,2025-10-05,2025-11-17,In Progress,6.52,17
PRG0004584,STU00261,MOD00092,CRS012,2025-10-07,2025-10-02,Completed,3.77,84
PRG0004585,STU00261,MOD00093,CRS012,2025-09-25,2025-11-23,In Progress,7.31,77
PRG0004586,STU00262,MOD00068,CRS009,2025-08-31,2025-08-21,Not Started,4.95,44
PRG0004587,STU00262,MOD00069,CRS009,2025-08-16,2025-09-02,In Progress,9.0,54
PRG0004588,STU00262,MOD00070,CRS009,2025-08-17,2025-10-05,In Progress,3.72,88
PRG0004589,STU00262,MOD00056,CRS007,2025-11-06,2026-01-15,In Progress,4.41,72
PRG0004590,STU00262,MOD00027,CRS004,2025-12-15,2025-12-05,Completed,12.36,94
PRG0004591,STU00262,MOD00032,CRS004,2026-01-02,2026-01-31,Completed,3.59,76
PRG0004592,STU00262,MOD00041,CRS006,2025-06-23,2025-08-21,In Progress,13.8,44
PRG0004593,STU00262,MOD00042,CRS006,2025-06-03,2025-08-04,Completed,3.13,35
PRG0004594,STU00262,MOD00043,CRS006,2025-06-06,2025-08-27,In Progress,1.1,79
PRG0004595,STU00262,MOD00044,CRS006,2025-07-01,2025-08-25,Completed,7.04,40
PRG0004596,STU00262,MOD00045,CRS006,2025-06-23,2025-08-22,Completed,3.95,96
PRG0004597,STU00262,MOD00046,CRS006,2025-06-04,2025-08-18,In Progress,3.15,12
PRG0004598,STU00262,MOD00047,CRS006,2025-06-29,2025-07-09,Completed,7.56,80
PRG0004599,STU00262,MOD00048,CRS006,2025-06-17,2025-07-10,In Progress,2.88,66
PRG0004600,STU00262,MOD00009,CRS002,2025-07-25,2025-06-28,Completed,10.78,87
PRG0004601,STU00262,MOD00010,CRS002,2025-07-15,2025-08-23,Not Started,2.06,97
PRG0004602,STU00262,MOD00011,CRS002,2025-06-30,2025-09-04,Completed,1.07,24
PRG0004603,STU00262,MOD00012,CRS002,2025-07-12,2025-07-13,Completed,8.53,70
PRG0004604,STU00262,MOD00013,CRS002,2025-07-16,2025-09-21,Completed,9.13,15
PRG0004605,STU00262,MOD00014,CRS002,2025-07-08,2025-07-17,In Progress,5.85,87
PRG0004606,STU00262,MOD00015,CRS002,2025-07-01,2025-07-05,In Progress,11.27,63
PRG0004607,STU00262,MOD00016,CRS002,2025-07-02,2025-07-08,In Progress,2.62,18
PRG0004608,STU00263,MOD00018,CRS003,2026-01-05,2026-02-14,In Progress,1.0,41
PRG0004609,STU00263,MOD00024,CRS003,2025-12-29,2026-02-11,Not Started,1.79,98
PRG0004610,STU00263,MOD00065,CRS009,2026-02-17,2026-03-16,Not Started,5.49,42
PRG0004611,STU00263,MOD00066,CRS009,2026-01-30,2026-02-22,In Progress,5.89,47
PRG0004612,STU00263,MOD00067,CRS009,2026-01-28,2026-03-12,In Progress,6.39,29
PRG0004613,STU00263,MOD00068,CRS009,2026-02-01,2026-03-01,Completed,8.98,91
PRG0004614,STU00263,MOD00069,CRS009,2026-02-16,2026-02-08,In Progress,9.75,74
PRG0004615,STU00263,MOD00070,CRS009,2026-02-05,2026-02-26,In Progress,3.77,35
PRG0004616,STU00263,MOD00071,CRS009,2026-02-17,2026-02-07,Completed,1.39,68
PRG0004617,STU00263,MOD00072,CRS009,2026-02-12,2026-04-04,Completed,2.39,25
PRG0004618,STU00263,MOD00029,CRS004,2026-01-22,2026-02-03,Completed,2.86,14
PRG0004619,STU00263,MOD00032,CRS004,2026-01-01,2026-02-27,In Progress,4.68,87
PRG0004620,STU00264,MOD00033,CRS005,2025-11-01,2025-10-30,In Progress,13.0,87
PRG0004621,STU00264,MOD00034,CRS005,2025-10-20,2025-11-25,Completed,4.27,59
PRG0004622,STU00264,MOD00035,CRS005,2025-11-04,2025-12-11,In Progress,10.51,46
PRG0004623,STU00264,MOD00036,CRS005,2025-10-30,2025-11-22,In Progress,9.27,16
PRG0004624,STU00264,MOD00037,CRS005,2025-11-09,2026-01-14,Completed,2.05,68
PRG0004625,STU00264,MOD00038,CRS005,2025-11-08,2025-12-19,In Progress,1.52,39
PRG0004626,STU00264,MOD00039,CRS005,2025-10-21,2025-11-02,In Progress,2.62,14
PRG0004627,STU00264,MOD00040,CRS005,2025-10-30,2025-12-23,In Progress,5.92,70
PRG0004628,STU00264,MOD00057,CRS008,2025-08-17,2025-09-12,Completed,2.84,94
PRG0004629,STU00264,MOD00061,CRS008,2025-08-18,2025-10-06,Completed,6.44,48
PRG0004630,STU00264,MOD00025,CRS004,2025-05-08,2025-07-15,In Progress,6.58,92
PRG0004631,STU00264,MOD00026,CRS004,2025-04-17,2025-07-06,Completed,2.97,87
PRG0004632,STU00264,MOD00027,CRS004,2025-04-22,2025-06-05,Completed,9.46,13
PRG0004633,STU00264,MOD00028,CRS004,2025-05-10,2025-05-04,Completed,1.91,83
PRG0004634,STU00264,MOD00029,CRS004,2025-05-12,2025-05-24,In Progress,12.76,32
PRG0004635,STU00264,MOD00030,CRS004,2025-04-24,2025-05-15,Completed,7.55,1
PRG0004636,STU00264,MOD00031,CRS004,2025-04-18,2025-05-22,Not Started,3.31,75
PRG0004637,STU00264,MOD00032,CRS004,2025-05-05,2025-06-04,Not Started,3.29,59
PRG0004638,STU00265,MOD00113,CRS015,2026-04-25,2026-04-23,Completed,9.33,78
PRG0004639,STU00265,MOD00114,CRS015,2026-03-30,2026-04-12,In Progress,4.99,29
PRG0004640,STU00265,MOD00115,CRS015,2026-04-24,2026-05-02,In Progress,12.66,21
PRG0004641,STU00265,MOD00116,CRS015,2026-04-22,2026-06-14,Completed,1.74,96
PRG0004642,STU00265,MOD00117,CRS015,2026-04-02,2026-06-17,Completed,2.03,76
PRG0004643,STU00265,MOD00118,CRS015,2026-04-07,2026-06-05,In Progress,9.95,91
PRG0004644,STU00265,MOD00119,CRS015,2026-03-29,2026-06-03,Completed,1.6,60
PRG0004645,STU00265,MOD00120,CRS015,2026-03-28,2026-04-13,Completed,3.0,19
PRG0004646,STU00265,MOD00081,CRS011,2026-04-10,2026-05-22,Not Started,2.43,16
PRG0004647,STU00265,MOD00082,CRS011,2026-04-05,2026-06-10,In Progress,12.91,26
PRG0004648,STU00265,MOD00083,CRS011,2026-04-01,2026-04-18,Completed,9.27,41
PRG0004649,STU00265,MOD00084,CRS011,2026-03-28,2026-05-23,Completed,7.31,87
PRG0004650,STU00265,MOD00085,CRS011,2026-04-05,2026-06-03,Completed,3.58,59
PRG0004651,STU00265,MOD00086,CRS011,2026-04-11,2026-05-30,Completed,2.61,28
PRG0004652,STU00265,MOD00087,CRS011,2026-04-09,2026-05-12,Completed,1.05,57
PRG0004653,STU00265,MOD00088,CRS011,2026-04-18,2026-04-14,Completed,4.47,19
PRG0004654,STU00265,MOD00076,CRS010,2026-04-14,2026-04-24,In Progress,5.78,68
PRG0004655,STU00265,MOD00077,CRS010,2026-04-13,2026-04-30,In Progress,1.47,33
PRG0004656,STU00265,MOD00079,CRS010,2026-04-02,2026-04-22,In Progress,13.69,92
PRG0004657,STU00265,MOD00033,CRS005,2026-04-22,2026-05-22,Completed,9.28,4
PRG0004658,STU00265,MOD00034,CRS005,2026-04-08,2026-06-20,Not Started,1.26,34
PRG0004659,STU00265,MOD00035,CRS005,2026-04-03,2026-04-09,Completed,4.53,33
PRG0004660,STU00265,MOD00036,CRS005,2026-04-06,2026-06-02,In Progress,3.63,71
PRG0004661,STU00265,MOD00037,CRS005,2026-04-26,2026-06-02,In Progress,2.96,55
PRG0004662,STU00265,MOD00038,CRS005,2026-03-31,2026-04-30,Completed,1.1,49
PRG0004663,STU00265,MOD00039,CRS005,2026-04-10,2026-06-07,In Progress,4.79,90
PRG0004664,STU00265,MOD00040,CRS005,2026-04-13,2026-04-25,In Progress,2.64,67
PRG0004665,STU00267,MOD00105,CRS014,2025-08-25,2025-11-11,Completed,3.87,25
PRG0004666,STU00267,MOD00107,CRS014,2025-09-19,2025-10-15,Completed,8.58,43
PRG0004667,STU00267,MOD00109,CRS014,2025-09-04,2025-10-22,Completed,5.68,62
PRG0004668,STU00267,MOD00111,CRS014,2025-09-17,2025-11-03,Completed,2.04,99
PRG0004669,STU00267,MOD00112,CRS014,2025-09-07,2025-09-25,Not Started,1.15,44
PRG0004670,STU00267,MOD00070,CRS009,2025-09-17,2025-10-25,In Progress,1.67,77
PRG0004671,STU00268,MOD00121,CRS016,2025-09-27,2025-09-20,Completed,1.94,28
PRG0004672,STU00268,MOD00123,CRS016,2025-10-02,2025-09-17,Completed,1.37,25
PRG0004673,STU00268,MOD00124,CRS016,2025-09-24,2025-11-19,In Progress,5.93,33
PRG0004674,STU00268,MOD00127,CRS016,2025-10-13,2025-11-23,Not Started,1.92,49
PRG0004675,STU00268,MOD00113,CRS015,2025-12-30,2026-03-04,Completed,12.75,84
PRG0004676,STU00268,MOD00114,CRS015,2026-01-15,2025-12-28,Completed,10.96,28
PRG0004677,STU00268,MOD00115,CRS015,2026-01-14,2025-12-20,Completed,8.66,73
PRG0004678,STU00268,MOD00116,CRS015,2026-01-06,2026-01-15,Completed,2.45,4
PRG0004679,STU00268,MOD00117,CRS015,2025-12-28,2026-01-01,Completed,1.63,24
PRG0004680,STU00268,MOD00118,CRS015,2025-12-29,2026-01-25,Completed,2.91,46
PRG0004681,STU00268,MOD00119,CRS015,2025-12-28,2026-02-27,Completed,7.38,34
PRG0004682,STU00268,MOD00145,CRS019,2026-03-30,2026-03-29,In Progress,3.64,46
PRG0004683,STU00268,MOD00146,CRS019,2026-04-05,2026-05-11,In Progress,2.02,62
PRG0004684,STU00268,MOD00147,CRS019,2026-03-18,2026-03-30,In Progress,4.39,79
PRG0004685,STU00268,MOD00148,CRS019,2026-04-14,2026-05-14,In Progress,1.41,23
PRG0004686,STU00268,MOD00149,CRS019,2026-04-11,2026-05-07,Completed,14.53,54
PRG0004687,STU00268,MOD00150,CRS019,2026-03-28,2026-05-20,Completed,4.48,82
PRG0004688,STU00268,MOD00151,CRS019,2026-03-28,2026-03-24,Completed,2.51,43
PRG0004689,STU00268,MOD00152,CRS019,2026-03-30,2026-04-10,Not Started,2.75,61
PRG0004690,STU00269,MOD00155,CRS020,2026-02-05,2026-04-30,Not Started,11.92,52
PRG0004691,STU00269,MOD00156,CRS020,2026-02-27,2026-04-04,Completed,4.64,19
PRG0004692,STU00269,MOD00017,CRS003,2025-12-18,2026-01-09,In Progress,4.37,83
PRG0004693,STU00269,MOD00019,CRS003,2025-12-14,2026-02-19,In Progress,13.16,95
PRG0004694,STU00269,MOD00020,CRS003,2025-12-17,2026-02-25,In Progress,2.19,56
PRG0004695,STU00270,MOD00137,CRS018,2025-10-18,2025-11-07,Completed,3.38,82
PRG0004696,STU00270,MOD00138,CRS018,2025-10-30,2025-11-11,In Progress,5.86,78
PRG0004697,STU00270,MOD00142,CRS018,2025-11-04,2025-10-11,Completed,9.85,44
PRG0004698,STU00270,MOD00143,CRS018,2025-11-03,2025-10-12,In Progress,4.13,0
PRG0004699,STU00270,MOD00144,CRS018,2025-10-24,2025-11-04,Completed,2.87,51
PRG0004700,STU00270,MOD00049,CRS007,2025-12-18,2025-12-15,Completed,4.0,38
PRG0004701,STU00270,MOD00053,CRS007,2025-12-23,2025-12-03,Completed,3.98,7
PRG0004702,STU00270,MOD00056,CRS007,2025-11-29,2026-01-18,Completed,11.13,90
PRG0004703,STU00271,MOD00017,CRS003,2026-03-09,2026-03-12,In Progress,6.72,52
PRG0004704,STU00271,MOD00023,CRS003,2026-03-15,2026-04-26,Completed,4.24,34
PRG0004705,STU00272,MOD00001,CRS001,2025-11-26,2025-12-17,In Progress,9.2,31
PRG0004706,STU00272,MOD00002,CRS001,2025-11-23,2025-11-14,Not Started,1.39,100
PRG0004707,STU00272,MOD00003,CRS001,2025-11-11,2025-11-30,Completed,6.65,100
PRG0004708,STU00272,MOD00004,CRS001,2025-11-26,2026-01-09,Completed,11.2,6
PRG0004709,STU00272,MOD00005,CRS001,2025-10-27,2025-11-19,In Progress,7.11,61
PRG0004710,STU00272,MOD00006,CRS001,2025-10-30,2026-01-23,In Progress,4.12,50
PRG0004711,STU00272,MOD00007,CRS001,2025-11-12,2025-11-30,Completed,4.69,72
PRG0004712,STU00272,MOD00008,CRS001,2025-11-02,2026-01-02,Completed,4.3,2
PRG0004713,STU00272,MOD00145,CRS019,2025-08-22,2025-09-16,Completed,2.13,83
PRG0004714,STU00272,MOD00146,CRS019,2025-09-05,2025-10-14,Completed,2.37,43
PRG0004715,STU00272,MOD00147,CRS019,2025-09-08,2025-09-28,In Progress,9.45,87
PRG0004716,STU00272,MOD00148,CRS019,2025-08-15,2025-09-07,In Progress,1.06,51
PRG0004717,STU00272,MOD00149,CRS019,2025-08-29,2025-09-26,Completed,7.59,61
PRG0004718,STU00272,MOD00150,CRS019,2025-09-10,2025-11-12,Completed,7.13,20
PRG0004719,STU00272,MOD00151,CRS019,2025-08-21,2025-10-05,Not Started,2.73,72
PRG0004720,STU00272,MOD00152,CRS019,2025-08-20,2025-10-16,Completed,2.27,82
PRG0004721,STU00272,MOD00099,CRS013,2026-02-17,2026-02-21,Not Started,2.99,52
PRG0004722,STU00272,MOD00102,CRS013,2026-02-16,2026-03-31,In Progress,1.04,74
PRG0004723,STU00272,MOD00103,CRS013,2026-01-26,2026-04-16,In Progress,2.42,82
PRG0004724,STU00272,MOD00049,CRS007,2025-10-08,2025-11-06,Completed,3.48,58
PRG0004725,STU00272,MOD00050,CRS007,2025-10-06,2025-11-20,In Progress,4.77,67
PRG0004726,STU00272,MOD00051,CRS007,2025-09-28,2025-10-08,In Progress,2.48,66
PRG0004727,STU00272,MOD00052,CRS007,2025-09-23,2025-11-11,Completed,8.44,42
PRG0004728,STU00272,MOD00053,CRS007,2025-10-04,2025-12-08,Completed,2.89,33
PRG0004729,STU00272,MOD00054,CRS007,2025-09-27,2025-10-06,Completed,2.23,24
PRG0004730,STU00272,MOD00055,CRS007,2025-09-26,2025-11-22,In Progress,3.53,84
PRG0004731,STU00272,MOD00056,CRS007,2025-10-07,2025-10-15,Completed,12.85,54
PRG0004732,STU00272,MOD00009,CRS002,2026-01-26,2026-02-21,In Progress,7.28,34
PRG0004733,STU00272,MOD00010,CRS002,2026-01-18,2026-01-16,Completed,9.24,40
PRG0004734,STU00272,MOD00011,CRS002,2026-01-28,2026-02-07,Completed,10.46,80
PRG0004735,STU00272,MOD00012,CRS002,2026-01-30,2026-02-27,Completed,7.76,43
PRG0004736,STU00272,MOD00013,CRS002,2026-01-29,2026-03-31,In Progress,2.55,46
PRG0004737,STU00272,MOD00014,CRS002,2026-02-05,2026-04-04,Completed,1.85,76
PRG0004738,STU00272,MOD00015,CRS002,2026-01-22,2026-02-28,Completed,1.27,76
PRG0004739,STU00272,MOD00016,CRS002,2026-01-15,2026-02-11,Completed,11.61,45
PRG0004740,STU00273,MOD00097,CRS013,2026-02-20,2026-02-17,Completed,10.0,15
PRG0004741,STU00273,MOD00099,CRS013,2026-03-10,2026-02-21,In Progress,6.46,26
PRG0004742,STU00273,MOD00101,CRS013,2026-02-17,2026-05-05,In Progress,1.43,71
PRG0004743,STU00273,MOD00103,CRS013,2026-02-13,2026-03-23,Completed,1.27,68
PRG0004744,STU00273,MOD00104,CRS013,2026-02-14,2026-05-13,In Progress,8.47,16
PRG0004745,STU00273,MOD00057,CRS008,2025-08-02,2025-09-09,Completed,2.0,88
PRG0004746,STU00273,MOD00058,CRS008,2025-08-08,2025-08-09,Not Started,3.77,67
PRG0004747,STU00273,MOD00059,CRS008,2025-08-15,2025-08-29,Not Started,2.26,96
PRG0004748,STU00273,MOD00060,CRS008,2025-08-20,2025-09-28,In Progress,8.34,67
PRG0004749,STU00273,MOD00061,CRS008,2025-08-05,2025-09-05,In Progress,5.12,87
PRG0004750,STU00273,MOD00062,CRS008,2025-08-17,2025-08-15,Completed,2.06,20
PRG0004751,STU00273,MOD00063,CRS008,2025-08-28,2025-10-27,Completed,2.8,17
PRG0004752,STU00273,MOD00064,CRS008,2025-08-09,2025-08-18,Completed,11.85,12
PRG0004753,STU00273,MOD00073,CRS010,2026-01-15,2026-02-20,In Progress,5.46,99
PRG0004754,STU00273,MOD00074,CRS010,2026-01-20,2026-03-30,In Progress,4.2,43
PRG0004755,STU00273,MOD00075,CRS010,2026-01-11,2026-01-11,Not Started,1.25,54
PRG0004756,STU00273,MOD00080,CRS010,2026-01-20,2026-03-04,Completed,3.36,43
PRG0004757,STU00274,MOD00136,CRS017,2025-08-25,2025-08-25,In Progress,3.3,91
PRG0004758,STU00274,MOD00057,CRS008,2025-07-28,2025-07-26,Completed,3.66,65
PRG0004759,STU00274,MOD00058,CRS008,2025-06-30,2025-09-02,In Progress,2.07,19
PRG0004760,STU00274,MOD00059,CRS008,2025-07-23,2025-08-11,Completed,3.69,57
PRG0004761,STU00274,MOD00060,CRS008,2025-07-28,2025-09-01,Completed,8.18,23
PRG0004762,STU00274,MOD00061,CRS008,2025-07-27,2025-07-15,Completed,7.43,18
PRG0004763,STU00274,MOD00062,CRS008,2025-07-22,2025-09-13,In Progress,4.1,76
PRG0004764,STU00274,MOD00063,CRS008,2025-06-30,2025-07-02,Completed,3.49,42
PRG0004765,STU00274,MOD00064,CRS008,2025-07-18,2025-08-05,Completed,4.88,88
PRG0004766,STU00275,MOD00129,CRS017,2026-04-03,2026-04-23,Not Started,5.23,13
PRG0004767,STU00275,MOD00130,CRS017,2026-03-24,2026-04-15,In Progress,4.75,53
PRG0004768,STU00275,MOD00131,CRS017,2026-04-04,2026-04-05,Completed,1.73,28
PRG0004769,STU00275,MOD00132,CRS017,2026-03-20,2026-04-11,In Progress,3.15,33
PRG0004770,STU00275,MOD00133,CRS017,2026-04-14,2026-03-23,Completed,2.55,19
PRG0004771,STU00275,MOD00134,CRS017,2026-03-24,2026-05-22,Completed,6.31,46
PRG0004772,STU00275,MOD00135,CRS017,2026-03-22,2026-04-26,In Progress,11.43,88
PRG0004773,STU00275,MOD00136,CRS017,2026-03-28,2026-04-03,Completed,8.43,6
PRG0004774,STU00275,MOD00033,CRS005,2026-03-31,2026-05-03,Completed,10.88,45
PRG0004775,STU00275,MOD00039,CRS005,2026-03-23,2026-05-14,Not Started,8.65,84
PRG0004776,STU00275,MOD00040,CRS005,2026-03-31,2026-06-13,Completed,7.31,97
PRG0004777,STU00276,MOD00033,CRS005,2026-03-21,2026-03-12,Completed,10.78,45
PRG0004778,STU00276,MOD00034,CRS005,2026-03-14,2026-05-19,Completed,5.02,97
PRG0004779,STU00276,MOD00035,CRS005,2026-03-14,2026-03-31,Completed,2.24,42
PRG0004780,STU00276,MOD00036,CRS005,2026-03-22,2026-04-16,In Progress,1.89,91
PRG0004781,STU00276,MOD00037,CRS005,2026-03-23,2026-04-04,Completed,2.11,5
PRG0004782,STU00276,MOD00038,CRS005,2026-03-24,2026-06-01,Not Started,4.05,85
PRG0004783,STU00276,MOD00039,CRS005,2026-03-06,2026-05-12,Completed,8.71,66
PRG0004784,STU00276,MOD00040,CRS005,2026-03-22,2026-04-19,In Progress,1.16,11
PRG0004785,STU00276,MOD00123,CRS016,2025-08-23,2025-09-02,Completed,2.68,22
PRG0004786,STU00276,MOD00124,CRS016,2025-09-02,2025-09-27,Completed,4.97,24
PRG0004787,STU00276,MOD00089,CRS012,2026-04-04,2026-04-27,Not Started,10.32,30
PRG0004788,STU00276,MOD00090,CRS012,2026-04-23,2026-05-31,Completed,14.21,8
PRG0004789,STU00276,MOD00091,CRS012,2026-04-22,2026-05-01,Completed,3.69,57
PRG0004790,STU00276,MOD00092,CRS012,2026-04-27,2026-05-26,In Progress,2.51,31
PRG0004791,STU00276,MOD00094,CRS012,2026-04-29,2026-04-21,In Progress,7.8,38
PRG0004792,STU00276,MOD00095,CRS012,2026-04-05,2026-04-27,Completed,4.71,51
PRG0004793,STU00276,MOD00096,CRS012,2026-04-18,2026-05-09,Completed,11.2,39
PRG0004794,STU00276,MOD00009,CRS002,2025-08-08,2025-10-16,Completed,10.58,97
PRG0004795,STU00276,MOD00010,CRS002,2025-08-09,2025-10-10,In Progress,6.08,56
PRG0004796,STU00276,MOD00016,CRS002,2025-08-21,2025-09-02,Completed,7.23,39
PRG0004797,STU00276,MOD00057,CRS008,2025-05-09,2025-07-19,Completed,8.46,32
PRG0004798,STU00276,MOD00058,CRS008,2025-05-14,2025-05-23,Not Started,5.55,90
PRG0004799,STU00276,MOD00059,CRS008,2025-04-27,2025-06-06,Completed,2.53,39
PRG0004800,STU00276,MOD00060,CRS008,2025-05-01,2025-07-13,Completed,12.77,80
PRG0004801,STU00276,MOD00061,CRS008,2025-05-20,2025-07-09,In Progress,11.59,72
