assessment_id,student_id,module_id,course_id,attempt_number,score,max_score,assessment_date,time_taken_minutes,passed
ASS0004238,STU00209,MOD00146,CRS019,2,49,100,2026-04-28,31,True
ASS0004239,STU00209,MOD00146,CRS019,3,58,100,2026-04-25,38,True
ASS0004240,STU00209,MOD00147,CRS019,1,70,100,2026-04-11,41,False
ASS0004241,STU00209,MOD00147,CRS019,2,51,100,2026-04-10,17,False
ASS0004242,STU00209,MOD00150,CRS019,1,97,100,2026-04-20,24,True
ASS0004243,STU00209,MOD00151,CRS019,1,85,100,2026-06-16,28,False
ASS0004244,STU00209,MOD00152,CRS019,1,75,100,2026-05-22,18,True
ASS0004245,STU00210,MOD00017,CRS003,1,71,100,2025-07-14,25,True
ASS0004246,STU00210,MOD00017,CRS003,2,88,100,2025-07-13,53,True
ASS0004247,STU00210,MOD00022,CRS003,1,92,100,2025-08-10,54,True
ASS0004248,STU00210,MOD00129,CRS017,1,71,100,2025-08-02,47,False
ASS0004249,STU00210,MOD00129,CRS017,2,65,100,2025-08-01,55,True
ASS0004250,STU00210,MOD00131,CRS017,1,34,100,2025-10-09,43,True
ASS0004251,STU00210,MOD00131,CRS017,2,88,100,2025-10-09,19,True
ASS0004252,STU00210,MOD00133,CRS017,1,44,100,2025-08-14,48,False
ASS0004253,STU00210,MOD00133,CRS017,2,34,100,2025-08-14,15,True
ASS0004254,STU00210,MOD00133,CRS017,3,72,100,2025-08-12,27,False
ASS0004255,STU00211,MOD00057,CRS008,1,78,100,2025-10-27,58,True
ASS0004256,STU00211,MOD00057,CRS008,2,68,100,2025-10-26,41,False
ASS0004257,STU00211,MOD00058,CRS008,1,85,100,2025-11-19,54,True
ASS0004258,STU00211,MOD00064,CRS008,1,80,100,2025-09-11,40,True
ASS0004259,STU00211,MOD00113,CRS015,1,86,100,2026-04-08,60,True
ASS0004260,STU00211,MOD00113,CRS015,2,60,100,2026-04-04,21,True
ASS0004261,STU00211,MOD00113,CRS015,3,59,100,2026-04-04,33,True
ASS0004262,STU00211,MOD00114,CRS015,1,80,100,2026-03-16,35,False
ASS0004263,STU00211,MOD00115,CRS015,1,51,100,2026-02-28,31,True
ASS0004264,STU00211,MOD00075,CRS010,1,55,100,2026-06-25,54,False
ASS0004265,STU00211,MOD00075,CRS010,2,94,100,2026-06-23,20,True
ASS0004266,STU00211,MOD00080,CRS010,1,82,100,2026-04-13,25,False
ASS0004267,STU00211,MOD00080,CRS010,2,84,100,2026-04-12,33,True
ASS0004268,STU00212,MOD00073,CRS010,1,41,100,2026-02-02,51,False
ASS0004269,STU00212,MOD00073,CRS010,2,83,100,2026-02-04,19,True
ASS0004270,STU00212,MOD00074,CRS010,1,88,100,2026-01-17,34,True
ASS0004271,STU00212,MOD00077,CRS010,1,46,100,2026-03-26,44,True
ASS0004272,STU00212,MOD00077,CRS010,2,48,100,2026-03-30,18,True
ASS0004273,STU00212,MOD00077,CRS010,3,63,100,2026-03-26,28,True
ASS0004274,STU00212,MOD00078,CRS010,1,87,100,2026-01-23,26,False
ASS0004275,STU00212,MOD00079,CRS010,1,78,100,2026-01-27,59,True
ASS0004276,STU00212,MOD00079,CRS010,2,76,100,2026-01-30,29,True
ASS0004277,STU00213,MOD00108,CRS014,1,65,100,2026-02-10,10,True
ASS0004278,STU00213,MOD00108,CRS014,2,57,100,2026-02-11,33,True
ASS0004279,STU00213,MOD00028,CRS004,1,71,100,2026-05-31,49,True
ASS0004280,STU00213,MOD00028,CRS004,2,50,100,2026-06-04,48,True
ASS0004281,STU00213,MOD00031,CRS004,1,59,100,2026-04-13,60,True
ASS0004282,STU00213,MOD00031,CRS004,2,65,100,2026-04-13,41,True
ASS0004283,STU00213,MOD00031,CRS004,3,91,100,2026-04-13,35,True
ASS0004284,STU00213,MOD00146,CRS019,1,31,100,2026-06-09,22,True
ASS0004285,STU00213,MOD00146,CRS019,2,51,100,2026-06-07,54,True
ASS0004286,STU00213,MOD00146,CRS019,3,79,100,2026-06-12,11,True
ASS0004287,STU00213,MOD00147,CRS019,1,79,100,2026-07-04,11,True
ASS0004288,STU00213,MOD00149,CRS019,1,50,100,2026-05-22,21,True
ASS0004289,STU00213,MOD00149,CRS019,2,69,100,2026-05-19,18,False
ASS0004290,STU00213,MOD00150,CRS019,1,54,100,2026-04-15,36,True
ASS0004291,STU00213,MOD00151,CRS019,1,80,100,2026-05-26,12,False
ASS0004292,STU00213,MOD00151,CRS019,2,50,100,2026-05-24,35,True
ASS0004293,STU00214,MOD00082,CRS011,1,66,100,2025-11-27,35,True
ASS0004294,STU00214,MOD00082,CRS011,2,79,100,2025-11-28,43,False
ASS0004295,STU00214,MOD00084,CRS011,1,43,100,2025-11-27,24,True
ASS0004296,STU00214,MOD00084,CRS011,2,48,100,2025-11-24,27,True
ASS0004297,STU00214,MOD00084,CRS011,3,78,100,2025-11-24,34,True
ASS0004298,STU00214,MOD00085,CRS011,1,64,100,2025-12-07,55,True
ASS0004299,STU00214,MOD00086,CRS011,1,54,100,2025-12-26,53,True
ASS0004300,STU00214,MOD00086,CRS011,2,58,100,2025-12-25,37,False
ASS0004301,STU00214,MOD00086,CRS011,3,61,100,2025-12-29,26,True
ASS0004302,STU00214,MOD00087,CRS011,1,61,100,2025-12-21,59,True
ASS0004303,STU00214,MOD00087,CRS011,2,60,100,2025-12-19,51,True
ASS0004304,STU00214,MOD00087,CRS011,3,66,100,2025-12-24,26,True
ASS0004305,STU00215,MOD00065,CRS009,1,88,100,2025-09-04,35,True
ASS0004306,STU00215,MOD00065,CRS009,2,91,100,2025-08-31,20,True
ASS0004307,STU00215,MOD00066,CRS009,1,97,100,2025-08-15,52,False
ASS0004308,STU00215,MOD00067,CRS009,1,72,100,2025-09-29,33,True
ASS0004309,STU00215,MOD00017,CRS003,1,80,100,2025-10-29,49,False
ASS0004310,STU00215,MOD00017,CRS003,2,79,100,2025-10-25,45,False
ASS0004311,STU00215,MOD00020,CRS003,1,42,100,2025-09-29,19,True
ASS0004312,STU00215,MOD00020,CRS003,2,73,100,2025-09-28,10,True
ASS0004313,STU00215,MOD00020,CRS003,3,95,100,2025-09-30,37,True
ASS0004314,STU00215,MOD00021,CRS003,1,88,100,2025-12-10,24,True
ASS0004315,STU00215,MOD00021,CRS003,2,85,100,2025-12-13,47,True
ASS0004316,STU00215,MOD00024,CRS003,1,33,100,2025-11-30,50,True
ASS0004317,STU00215,MOD00024,CRS003,2,65,100,2025-11-28,52,True
ASS0004318,STU00215,MOD00024,CRS003,3,93,100,2025-11-28,22,True
ASS0004319,STU00215,MOD00089,CRS012,1,66,100,2025-08-07,24,True
ASS0004320,STU00215,MOD00091,CRS012,1,32,100,2025-08-04,54,True
ASS0004321,STU00215,MOD00091,CRS012,2,58,100,2025-08-01,30,False
ASS0004322,STU00215,MOD00091,CRS012,3,69,100,2025-08-05,21,False
ASS0004323,STU00215,MOD00092,CRS012,1,54,100,2025-08-04,11,True
ASS0004324,STU00215,MOD00094,CRS012,1,90,100,2025-08-28,24,True
ASS0004325,STU00215,MOD00094,CRS012,2,84,100,2025-08-29,21,True
ASS0004326,STU00215,MOD00095,CRS012,1,79,100,2025-07-30,29,True
ASS0004327,STU00215,MOD00096,CRS012,1,37,100,2025-08-15,31,True
ASS0004328,STU00215,MOD00096,CRS012,2,84,100,2025-08-10,28,True
ASS0004329,STU00215,MOD00085,CRS011,1,78,100,2025-10-01,59,True
ASS0004330,STU00215,MOD00085,CRS011,2,62,100,2025-10-02,10,False
ASS0004331,STU00215,MOD00085,CRS011,3,83,100,2025-10-04,14,False
ASS0004332,STU00215,MOD00088,CRS011,1,84,100,2025-10-11,15,True
ASS0004333,STU00215,MOD00088,CRS011,2,66,100,2025-10-12,52,True
ASS0004334,STU00215,MOD00041,CRS006,1,76,100,2025-08-12,40,True
ASS0004335,STU00215,MOD00041,CRS006,2,74,100,2025-08-10,60,False
ASS0004336,STU00215,MOD00042,CRS006,1,64,100,2025-07-01,58,True
ASS0004337,STU00215,MOD00042,CRS006,2,48,100,2025-07-02,22,True
ASS0004338,STU00215,MOD00042,CRS006,3,83,100,2025-07-03,39,True
ASS0004339,STU00215,MOD00044,CRS006,1,57,100,2025-06-24,38,True
ASS0004340,STU00215,MOD00047,CRS006,1,58,100,2025-08-06,11,True
ASS0004341,STU00215,MOD00047,CRS006,2,55,100,2025-08-09,40,True
ASS0004342,STU00216,MOD00105,CRS014,1,42,100,2026-02-06,33,True
ASS0004343,STU00216,MOD00105,CRS014,2,65,100,2026-02-07,36,True
ASS0004344,STU00216,MOD00107,CRS014,1,67,100,2026-03-06,15,True
ASS0004345,STU00216,MOD00108,CRS014,1,80,100,2026-03-30,40,True
ASS0004346,STU00216,MOD00108,CRS014,2,84,100,2026-03-28,10,True
ASS0004347,STU00216,MOD00111,CRS014,1,78,100,2026-03-04,13,True
ASS0004348,STU00216,MOD00111,CRS014,2,88,100,2026-02-28,22,True
ASS0004349,STU00216,MOD00112,CRS014,1,73,100,2026-01-19,19,False
ASS0004350,STU00216,MOD00041,CRS006,1,63,100,2025-12-25,32,True
ASS0004351,STU00216,MOD00041,CRS006,2,49,100,2025-12-23,35,True
ASS0004352,STU00216,MOD00041,CRS006,3,95,100,2025-12-28,10,True
ASS0004353,STU00216,MOD00042,CRS006,1,52,100,2025-12-07,45,True
ASS0004354,STU00216,MOD00042,CRS006,2,52,100,2025-12-12,18,True
ASS0004355,STU00216,MOD00044,CRS006,1,63,100,2026-01-27,45,True
ASS0004356,STU00216,MOD00044,CRS006,2,32,100,2026-01-26,27,False
ASS0004357,STU00216,MOD00044,CRS006,3,57,100,2026-01-24,22,True
ASS0004358,STU00216,MOD00047,CRS006,1,34,100,2025-12-06,15,False
ASS0004359,STU00216,MOD00047,CRS006,2,83,100,2025-12-05,13,False
ASS0004360,STU00216,MOD00027,CRS004,1,42,100,2026-01-27,58,True
ASS0004361,STU00216,MOD00027,CRS004,2,90,100,2026-01-28,60,True
ASS0004362,STU00216,MOD00034,CRS005,1,31,100,2025-12-25,56,True
ASS0004363,STU00216,MOD00034,CRS005,2,56,100,2025-12-25,42,True
ASS0004364,STU00216,MOD00034,CRS005,3,76,100,2025-12-24,60,True
ASS0004365,STU00216,MOD00036,CRS005,1,81,100,2025-12-20,15,True
ASS0004366,STU00216,MOD00036,CRS005,2,54,100,2025-12-21,44,True
ASS0004367,STU00216,MOD00036,CRS005,3,56,100,2025-12-18,26,True
ASS0004368,STU00216,MOD00037,CRS005,1,48,100,2025-12-09,49,False
ASS0004369,STU00216,MOD00037,CRS005,2,96,100,2025-12-10,41,True
ASS0004370,STU00216,MOD00039,CRS005,1,65,100,2026-01-09,52,True
ASS0004371,STU00216,MOD00040,CRS005,1,99,100,2026-01-26,22,True
ASS0004372,STU00217,MOD00145,CRS019,1,60,100,2026-01-26,55,True
ASS0004373,STU00217,MOD00145,CRS019,2,72,100,2026-01-28,43,True
ASS0004374,STU00217,MOD00146,CRS019,1,62,100,2026-04-06,34,False
ASS0004375,STU00217,MOD00147,CRS019,1,47,100,2026-03-28,48,True
ASS0004376,STU00217,MOD00147,CRS019,2,35,100,2026-03-25,58,True
ASS0004377,STU00217,MOD00147,CRS019,3,75,100,2026-03-27,16,True
ASS0004378,STU00217,MOD00149,CRS019,1,67,100,2026-03-04,39,True
ASS0004379,STU00217,MOD00149,CRS019,2,54,100,2026-03-01,59,True
ASS0004380,STU00217,MOD00149,CRS019,3,91,100,2026-03-03,36,True
ASS0004381,STU00217,MOD00151,CRS019,1,76,100,2026-03-07,34,True
ASS0004382,STU00217,MOD00151,CRS019,2,79,100,2026-03-06,22,True
ASS0004383,STU00217,MOD00152,CRS019,1,68,100,2026-02-24,49,True
ASS0004384,STU00217,MOD00152,CRS019,2,54,100,2026-02-25,43,False
ASS0004385,STU00217,MOD00152,CRS019,3,96,100,2026-02-25,30,True
ASS0004386,STU00217,MOD00124,CRS016,1,68,100,2026-01-27,36,True
ASS0004387,STU00217,MOD00124,CRS016,2,52,100,2026-01-31,17,True
ASS0004388,STU00217,MOD00124,CRS016,3,63,100,2026-01-27,50,True
ASS0004389,STU00217,MOD00126,CRS016,1,63,100,2026-01-25,45,True
ASS0004390,STU00217,MOD00126,CRS016,2,97,100,2026-01-26,43,False
ASS0004391,STU00217,MOD00127,CRS016,1,53,100,2026-01-16,17,True
ASS0004392,STU00217,MOD00128,CRS016,1,82,100,2025-12-11,18,True
ASS0004393,STU00217,MOD00115,CRS015,1,81,100,2025-12-12,29,False
ASS0004394,STU00217,MOD00115,CRS015,2,77,100,2025-12-15,20,False
ASS0004395,STU00217,MOD00115,CRS015,3,53,100,2025-12-13,44,True
ASS0004396,STU00217,MOD00120,CRS015,1,67,100,2025-10-26,50,True
ASS0004397,STU00217,MOD00120,CRS015,2,99,100,2025-10-24,43,False
ASS0004398,STU00218,MOD00121,CRS016,1,64,100,2026-03-19,32,False
ASS0004399,STU00218,MOD00121,CRS016,2,54,100,2026-03-19,56,True
ASS0004400,STU00218,MOD00121,CRS016,3,65,100,2026-03-15,44,True
ASS0004401,STU00218,MOD00122,CRS016,1,55,100,2026-02-08,37,True
ASS0004402,STU00218,MOD00122,CRS016,2,94,100,2026-02-05,12,True
ASS0004403,STU00218,MOD00123,CRS016,1,73,100,2026-01-28,49,False
ASS0004404,STU00218,MOD00153,CRS020,1,60,100,2026-01-13,51,True
ASS0004405,STU00218,MOD00153,CRS020,2,40,100,2026-01-15,16,False
ASS0004406,STU00218,MOD00153,CRS020,3,89,100,2026-01-13,44,True
ASS0004407,STU00218,MOD00155,CRS020,1,88,100,2026-01-15,37,True
ASS0004408,STU00218,MOD00156,CRS020,1,100,100,2025-11-20,51,True
ASS0004409,STU00218,MOD00157,CRS020,1,45,100,2025-10-21,21,True
ASS0004410,STU00218,MOD00157,CRS020,2,38,100,2025-10-21,22,True
ASS0004411,STU00218,MOD00157,CRS020,3,81,100,2025-10-21,25,True
ASS0004412,STU00218,MOD00158,CRS020,1,51,100,2025-10-28,26,True
ASS0004413,STU00218,MOD00158,CRS020,2,90,100,2025-11-02,15,True
ASS0004414,STU00218,MOD00158,CRS020,3,86,100,2025-10-28,40,True
ASS0004415,STU00218,MOD00159,CRS020,1,54,100,2025-12-19,59,True
ASS0004416,STU00218,MOD00160,CRS020,1,96,100,2026-01-06,39,True
ASS0004417,STU00219,MOD00021,CRS003,1,57,100,2025-12-29,25,False
ASS0004418,STU00219,MOD00024,CRS003,1,48,100,2025-11-18,53,True
ASS0004419,STU00219,MOD00024,CRS003,2,56,100,2025-11-19,48,True
ASS0004420,STU00220,MOD00131,CRS017,1,66,100,2025-06-16,52,True
ASS0004421,STU00220,MOD00131,CRS017,2,45,100,2025-06-16,27,False
ASS0004422,STU00220,MOD00131,CRS017,3,88,100,2025-06-12,31,True
ASS0004423,STU00220,MOD00132,CRS017,1,45,100,2025-07-16,28,True
ASS0004424,STU00220,MOD00132,CRS017,2,87,100,2025-07-17,25,True
ASS0004425,STU00220,MOD00135,CRS017,1,74,100,2025-06-15,18,True
ASS0004426,STU00220,MOD00058,CRS008,1,87,100,2026-05-01,47,True
ASS0004427,STU00220,MOD00061,CRS008,1,87,100,2026-07-02,24,True
ASS0004428,STU00220,MOD00061,CRS008,2,51,100,2026-07-02,27,False
ASS0004429,STU00220,MOD00063,CRS008,1,54,100,2026-05-05,23,True
ASS0004430,STU00220,MOD00063,CRS008,2,62,100,2026-05-03,49,False
ASS0004431,STU00220,MOD00063,CRS008,3,61,100,2026-05-07,43,False
ASS0004432,STU00221,MOD00154,CRS020,1,61,100,2026-03-06,51,True
ASS0004433,STU00221,MOD00155,CRS020,1,90,100,2026-02-15,56,True
ASS0004434,STU00221,MOD00026,CRS004,1,89,100,2025-12-24,22,False
ASS0004435,STU00221,MOD00027,CRS004,1,34,100,2026-01-09,52,True
ASS0004436,STU00221,MOD00027,CRS004,2,94,100,2026-01-11,34,False
ASS0004437,STU00221,MOD00028,CRS004,1,64,100,2026-01-10,23,True
ASS0004438,STU00221,MOD00031,CRS004,1,35,100,2026-02-28,47,True
ASS0004439,STU00221,MOD00031,CRS004,2,51,100,2026-02-27,27,True
ASS0004440,STU00221,MOD00031,CRS004,3,91,100,2026-02-28,38,True
ASS0004441,STU00221,MOD00109,CRS014,1,94,100,2026-01-20,31,True
ASS0004442,STU00221,MOD00110,CRS014,1,99,100,2026-01-08,53,True
ASS0004443,STU00221,MOD00112,CRS014,1,66,100,2026-03-25,19,True
ASS0004444,STU00221,MOD00112,CRS014,2,31,100,2026-03-25,39,True
ASS0004445,STU00221,MOD00112,CRS014,3,54,100,2026-03-27,19,False
ASS0004446,STU00221,MOD00058,CRS008,1,78,100,2026-01-06,38,True
ASS0004447,STU00221,MOD00058,CRS008,2,77,100,2026-01-07,47,False
ASS0004448,STU00221,MOD00058,CRS008,3,65,100,2026-01-07,25,True
ASS0004449,STU00221,MOD00121,CRS016,1,49,100,2025-12-30,24,True
ASS0004450,STU00221,MOD00121,CRS016,2,50,100,2025-12-27,15,True
ASS0004451,STU00221,MOD00124,CRS016,1,84,100,2025-12-28,24,True
ASS0004452,STU00221,MOD00124,CRS016,2,87,100,2025-12-27,45,True
ASS0004453,STU00221,MOD00124,CRS016,3,62,100,2025-12-24,18,True
ASS0004454,STU00221,MOD00125,CRS016,1,53,100,2026-03-01,49,False
ASS0004455,STU00221,MOD00125,CRS016,2,57,100,2026-02-28,43,False
ASS0004456,STU00221,MOD00127,CRS016,1,49,100,2026-01-19,60,True
ASS0004457,STU00221,MOD00127,CRS016,2,69,100,2026-01-23,50,True
ASS0004458,STU00221,MOD00127,CRS016,3,69,100,2026-01-22,48,False
ASS0004459,STU00221,MOD00128,CRS016,1,93,100,2026-02-13,58,False
ASS0004460,STU00222,MOD00003,CRS001,1,59,100,2025-05-25,47,False
ASS0004461,STU00222,MOD00003,CRS001,2,91,100,2025-05-28,28,True
ASS0004462,STU00222,MOD00005,CRS001,1,77,100,2025-07-14,34,True
ASS0004463,STU00222,MOD00005,CRS001,2,81,100,2025-07-14,34,True
ASS0004464,STU00222,MOD00005,CRS001,3,75,100,2025-07-14,19,False
ASS0004465,STU00222,MOD00008,CRS001,1,88,100,2025-07-10,29,True
ASS0004466,STU00222,MOD00008,CRS001,2,38,100,2025-07-10,41,True
ASS0004467,STU00222,MOD00008,CRS001,3,63,100,2025-07-11,12,True
ASS0004468,STU00222,MOD00041,CRS006,1,64,100,2025-10-14,38,True
ASS0004469,STU00222,MOD00041,CRS006,2,39,100,2025-10-16,59,True
ASS0004470,STU00222,MOD00041,CRS006,3,90,100,2025-10-18,45,True
ASS0004471,STU00222,MOD00042,CRS006,1,65,100,2025-09-14,54,True
ASS0004472,STU00222,MOD00042,CRS006,2,95,100,2025-09-18,38,True
ASS0004473,STU00222,MOD00043,CRS006,1,49,100,2025-09-29,18,False
ASS0004474,STU00222,MOD00043,CRS006,2,64,100,2025-10-04,56,True
ASS0004475,STU00222,MOD00043,CRS006,3,82,100,2025-09-30,53,True
ASS0004476,STU00222,MOD00044,CRS006,1,75,100,2025-09-06,42,False
ASS0004477,STU00222,MOD00046,CRS006,1,96,100,2025-10-19,46,True
ASS0004478,STU00222,MOD00048,CRS006,1,77,100,2025-08-28,25,True
ASS0004479,STU00222,MOD00048,CRS006,2,49,100,2025-08-29,53,True
ASS0004480,STU00222,MOD00048,CRS006,3,51,100,2025-08-28,36,True
ASS0004481,STU00222,MOD00130,CRS017,1,31,100,2025-11-24,24,True
ASS0004482,STU00222,MOD00130,CRS017,2,81,100,2025-11-26,35,True
ASS0004483,STU00222,MOD00130,CRS017,3,70,100,2025-11-24,32,True
ASS0004484,STU00222,MOD00131,CRS017,1,87,100,2025-11-11,55,True
ASS0004485,STU00222,MOD00131,CRS017,2,89,100,2025-11-16,33,True
ASS0004486,STU00222,MOD00131,CRS017,3,91,100,2025-11-16,22,True
ASS0004487,STU00222,MOD00132,CRS017,1,50,100,2025-11-19,27,True
ASS0004488,STU00222,MOD00134,CRS017,1,90,100,2025-10-14,11,True
ASS0004489,STU00222,MOD00134,CRS017,2,71,100,2025-10-19,10,False
ASS0004490,STU00222,MOD00135,CRS017,1,86,100,2025-10-07,49,True
ASS0004491,STU00222,MOD00125,CRS016,1,52,100,2025-08-28,60,True
ASS0004492,STU00222,MOD00128,CRS016,1,60,100,2025-09-26,35,True
ASS0004493,STU00222,MOD00128,CRS016,2,85,100,2025-09-24,19,True
ASS0004494,STU00222,MOD00128,CRS016,3,56,100,2025-09-24,39,True
ASS0004495,STU00223,MOD00013,CRS002,1,50,100,2026-06-16,46,True
ASS0004496,STU00223,MOD00130,CRS017,1,83,100,2026-06-02,26,False
ASS0004497,STU00223,MOD00130,CRS017,2,53,100,2026-06-01,56,True
ASS0004498,STU00223,MOD00130,CRS017,3,65,100,2026-05-31,41,True
ASS0004499,STU00223,MOD00131,CRS017,1,66,100,2026-04-02,28,False
ASS0004500,STU00223,MOD00132,CRS017,1,50,100,2026-05-24,47,False
ASS0004501,STU00223,MOD00132,CRS017,2,69,100,2026-05-24,55,True
ASS0004502,STU00223,MOD00132,CRS017,3,89,100,2026-05-25,58,True
ASS0004503,STU00223,MOD00134,CRS017,1,50,100,2026-04-20,46,True
ASS0004504,STU00223,MOD00134,CRS017,2,68,100,2026-04-17,53,True
ASS0004505,STU00223,MOD00136,CRS017,1,43,100,2026-06-25,17,True
ASS0004506,STU00223,MOD00136,CRS017,2,75,100,2026-06-30,60,True
ASS0004507,STU00224,MOD00113,CRS015,1,91,100,2025-12-18,52,True
ASS0004508,STU00224,MOD00114,CRS015,1,67,100,2026-01-02,52,True
ASS0004509,STU00224,MOD00114,CRS015,2,66,100,2026-01-01,45,True
ASS0004510,STU00224,MOD00114,CRS015,3,69,100,2026-01-04,54,True
ASS0004511,STU00224,MOD00115,CRS015,1,77,100,2025-12-27,54,True
ASS0004512,STU00224,MOD00116,CRS015,1,38,100,2025-12-25,45,False
ASS0004513,STU00224,MOD00116,CRS015,2,82,100,2025-12-29,53,True
ASS0004514,STU00224,MOD00119,CRS015,1,40,100,2026-01-24,16,True
ASS0004515,STU00224,MOD00119,CRS015,2,42,100,2026-01-20,55,False
ASS0004516,STU00224,MOD00119,CRS015,3,92,100,2026-01-24,32,False
ASS0004517,STU00224,MOD00120,CRS015,1,50,100,2025-12-28,18,True
ASS0004518,STU00225,MOD00116,CRS015,1,78,100,2025-11-05,43,True
ASS0004519,STU00225,MOD00116,CRS015,2,31,100,2025-11-08,20,True
ASS0004520,STU00225,MOD00116,CRS015,3,76,100,2025-11-06,54,True
ASS0004521,STU00225,MOD00120,CRS015,1,84,100,2025-11-03,44,True
ASS0004522,STU00225,MOD00020,CRS003,1,45,100,2025-12-20,34,True
ASS0004523,STU00225,MOD00020,CRS003,2,92,100,2025-12-22,47,True
ASS0004524,STU00225,MOD00021,CRS003,1,86,100,2025-11-29,42,True
ASS0004525,STU00225,MOD00021,CRS003,2,71,100,2025-11-29,12,True
ASS0004526,STU00225,MOD00022,CRS003,1,34,100,2026-01-10,14,True
ASS0004527,STU00225,MOD00022,CRS003,2,57,100,2026-01-08,19,False
ASS0004528,STU00225,MOD00024,CRS003,1,89,100,2026-01-09,44,True
ASS0004529,STU00225,MOD00024,CRS003,2,96,100,2026-01-09,55,True
ASS0004530,STU00225,MOD00121,CRS016,1,75,100,2025-09-01,15,True
ASS0004531,STU00225,MOD00121,CRS016,2,71,100,2025-09-05,35,True
ASS0004532,STU00225,MOD00121,CRS016,3,75,100,2025-09-02,42,True
ASS0004533,STU00225,MOD00122,CRS016,1,78,100,2025-10-09,20,True
ASS0004534,STU00225,MOD00122,CRS016,2,64,100,2025-10-06,28,True
ASS0004535,STU00225,MOD00123,CRS016,1,55,100,2025-11-09,15,True
ASS0004536,STU00225,MOD00123,CRS016,2,86,100,2025-11-04,58,True
ASS0004537,STU00225,MOD00124,CRS016,1,68,100,2025-10-01,33,True
ASS0004538,STU00225,MOD00124,CRS016,2,79,100,2025-10-06,53,False
ASS0004539,STU00225,MOD00125,CRS016,1,79,100,2025-09-07,28,True
ASS0004540,STU00225,MOD00125,CRS016,2,66,100,2025-09-02,54,True
ASS0004541,STU00225,MOD00128,CRS016,1,70,100,2025-10-10,33,True
ASS0004542,STU00225,MOD00128,CRS016,2,54,100,2025-10-10,26,True
ASS0004543,STU00225,MOD00128,CRS016,3,54,100,2025-10-05,52,True
ASS0004544,STU00225,MOD00155,CRS020,1,86,100,2026-04-11,14,True
ASS0004545,STU00225,MOD00155,CRS020,2,39,100,2026-04-12,53,True
ASS0004546,STU00225,MOD00155,CRS020,3,57,100,2026-04-07,34,True
ASS0004547,STU00225,MOD00157,CRS020,1,69,100,2026-02-20,16,True
ASS0004548,STU00225,MOD00158,CRS020,1,83,100,2026-05-11,10,False
ASS0004549,STU00225,MOD00158,CRS020,2,81,100,2026-05-10,37,False
ASS0004550,STU00225,MOD00159,CRS020,1,90,100,2026-04-23,42,True
ASS0004551,STU00225,MOD00159,CRS020,2,72,100,2026-04-26,36,True
ASS0004552,STU00225,MOD00160,CRS020,1,86,100,2026-03-20,51,True
ASS0004553,STU00225,MOD00160,CRS020,2,48,100,2026-03-20,13,True
ASS0004554,STU00225,MOD00160,CRS020,3,85,100,2026-03-15,55,True
ASS0004555,STU00225,MOD00084,CRS011,1,52,100,2025-11-28,56,False
ASS0004556,STU00225,MOD00084,CRS011,2,82,100,2025-11-27,40,True
ASS0004557,STU00225,MOD00086,CRS011,1,89,100,2025-11-10,60,True
ASS0004558,STU00225,MOD00087,CRS011,1,69,100,2025-12-06,14,False
ASS0004559,STU00225,MOD00087,CRS011,2,84,100,2025-12-07,37,True
ASS0004560,STU00225,MOD00087,CRS011,3,68,100,2025-12-06,40,True
ASS0004561,STU00225,MOD00088,CRS011,1,47,100,2025-11-16,57,True
ASS0004562,STU00225,MOD00088,CRS011,2,80,100,2025-11-19,30,True
ASS0004563,STU00225,MOD00088,CRS011,3,88,100,2025-11-18,41,True
ASS0004564,STU00226,MOD00137,CRS018,1,65,100,2026-03-10,49,False
ASS0004565,STU00226,MOD00137,CRS018,2,78,100,2026-03-11,23,True
ASS0004566,STU00226,MOD00137,CRS018,3,72,100,2026-03-08,47,True
ASS0004567,STU00226,MOD00138,CRS018,1,64,100,2026-03-11,33,True
ASS0004568,STU00226,MOD00140,CRS018,1,41,100,2026-01-27,45,True
ASS0004569,STU00226,MOD00140,CRS018,2,35,100,2026-01-24,41,False
ASS0004570,STU00226,MOD00140,CRS018,3,75,100,2026-01-24,26,True
ASS0004571,STU00226,MOD00142,CRS018,1,58,100,2026-01-30,37,True
ASS0004572,STU00226,MOD00142,CRS018,2,86,100,2026-01-28,52,True
ASS0004573,STU00226,MOD00142,CRS018,3,58,100,2026-01-28,50,True
ASS0004574,STU00226,MOD00144,CRS018,1,71,100,2026-03-27,36,True
ASS0004575,STU00226,MOD00144,CRS018,2,52,100,2026-03-27,18,True
ASS0004576,STU00226,MOD00003,CRS001,1,72,100,2025-07-14,38,True
ASS0004577,STU00226,MOD00003,CRS001,2,90,100,2025-07-18,22,False
ASS0004578,STU00226,MOD00004,CRS001,1,77,100,2025-06-01,36,True
ASS0004579,STU00226,MOD00004,CRS001,2,77,100,2025-05-31,51,True
ASS0004580,STU00226,MOD00005,CRS001,1,56,100,2025-08-07,53,True
ASS0004581,STU00226,MOD00006,CRS001,1,77,100,2025-06-15,49,True
ASS0004582,STU00226,MOD00007,CRS001,1,67,100,2025-07-11,27,True
ASS0004583,STU00226,MOD00007,CRS001,2,70,100,2025-07-12,60,True
ASS0004584,STU00226,MOD00007,CRS001,3,58,100,2025-07-11,32,True
ASS0004585,STU00226,MOD00018,CRS003,1,61,100,2026-03-03,48,True
