enrollment_id,student_id,course_id,enrollment_date,status
ENR001043,STU00340,CRS018,2025-08-31,Active
ENR001044,STU00341,CRS006,2025-10-30,Dropped
ENR001045,STU00341,CRS019,2025-12-12,Completed
ENR001046,STU00341,CRS015,2025-10-04,Active
ENR001047,STU00341,CRS014,2025-06-21,Active
ENR001048,STU00341,CRS010,2025-09-01,Active
ENR001049,STU00342,CRS009,2026-03-18,Active
ENR001050,STU00342,CRS005,2026-02-15,Dropped
ENR001051,STU00342,CRS010,2025-06-09,Dropped
ENR001052,STU00342,CRS001,2026-04-14,Active
ENR001053,STU00343,CRS018,2026-04-12,Active
ENR001054,STU00343,CRS001,2026-04-12,Completed
ENR001055,STU00343,CRS016,2026-04-12,Completed
ENR001056,STU00343,CRS020,2026-04-12,Completed
ENR001057,STU00344,CRS018,2026-01-03,Active
ENR001058,STU00345,CRS018,2025-10-09,Active
ENR001059,STU00345,CRS014,2025-09-20,Completed
ENR001060,STU00345,CRS013,2026-04-11,Active
ENR001061,STU00345,CRS008,2025-05-14,Active
ENR001062,STU00346,CRS003,2025-12-05,Completed
ENR001063,STU00346,CRS014,2025-09-13,Completed
ENR001064,STU00346,CRS008,2025-09-27,Completed
ENR001065,STU00347,CRS010,2026-01-27,Completed
ENR001066,STU00347,CRS018,2025-11-21,Dropped
ENR001067,STU00347,CRS009,2025-11-17,Active
ENR001068,STU00348,CRS004,2025-06-18,Active
ENR001069,STU00348,CRS015,2025-10-17,Completed
ENR001070,STU00348,CRS019,2025-11-02,Active
ENR001071,STU00349,CRS005,2025-11-27,Active
ENR001072,STU00350,CRS001,2025-08-22,Active
ENR001073,STU00350,CRS006,2025-08-07,Completed
ENR001074,STU00350,CRS004,2025-11-21,Active
ENR001075,STU00350,CRS010,2025-11-11,Active
ENR001076,STU00350,CRS009,2026-02-17,Active
ENR001077,STU00351,CRS011,2026-04-02,Active
ENR001078,STU00351,CRS014,2026-04-02,Completed
ENR001079,STU00352,CRS015,2025-09-11,Active
ENR001080,STU00352,CRS002,2025-10-30,Completed
ENR001081,STU00352,CRS011,2025-08-26,Active
ENR001082,STU00353,CRS013,2026-04-07,Completed
ENR001083,STU00353,CRS003,2025-11-07,Active
ENR001084,STU00353,CRS018,2025-12-27,Dropped
ENR001085,STU00354,CRS001,2025-05-25,Completed
ENR001086,STU00354,CRS004,2025-10-07,Completed
ENR001087,STU00354,CRS008,2025-12-22,Completed
ENR001088,STU00354,CRS013,2025-06-05,Active
ENR001089,STU00355,CRS004,2026-01-06,Active
ENR001090,STU00355,CRS017,2026-04-08,Dropped
ENR001091,STU00355,CRS007,2026-04-09,Dropped
ENR001092,STU00355,CRS016,2026-01-24,Active
ENR001093,STU00356,CRS018,2025-10-01,Completed
ENR001094,STU00357,CRS016,2025-05-12,Active
ENR001095,STU00357,CRS010,2026-03-05,Active
ENR001096,STU00357,CRS007,2025-05-16,Completed
ENR001097,STU00358,CRS008,2025-10-03,Completed
ENR001098,STU00359,CRS001,2026-01-10,Completed
ENR001099,STU00359,CRS006,2026-03-31,Active
ENR001100,STU00359,CRS009,2025-05-12,Active
ENR001101,STU00360,CRS019,2025-12-01,Completed
ENR001102,STU00361,CRS020,2026-01-31,Active
ENR001103,STU00361,CRS005,2025-08-06,Completed
ENR001104,STU00361,CRS012,2025-05-03,Completed
ENR001105,STU00361,CRS003,2025-08-17,Active
ENR001106,STU00362,CRS002,2026-01-23,Active
ENR001107,STU00363,CRS018,2025-10-02,Active
ENR001108,STU00363,CRS004,2025-10-18,Active
ENR001109,STU00364,CRS012,2025-10-02,Active
ENR001110,STU00364,CRS015,2026-01-07,Active
ENR001111,STU00364,CRS007,2025-09-15,Dropped
ENR001112,STU00364,CRS001,2026-03-31,Completed
ENR001113,STU00364,CRS013,2026-01-31,Completed
ENR001114,STU00365,CRS018,2025-07-28,Completed
ENR001115,STU00365,CRS016,2025-04-26,Completed
ENR001116,STU00365,CRS007,2026-03-17,Active
ENR001117,STU00366,CRS009,2026-01-13,Completed
ENR001118,STU00366,CRS018,2026-01-05,Completed
ENR001119,STU00366,CRS006,2025-11-06,Dropped
ENR001120,STU00366,CRS003,2025-09-05,Completed
ENR001121,STU00367,CRS001,2025-10-04,Dropped
ENR001122,STU00367,CRS017,2025-06-14,Completed
ENR001123,STU00367,CRS013,2025-05-20,Active
ENR001124,STU00367,CRS006,2026-04-11,Completed
ENR001125,STU00368,CRS003,2026-02-04,Active
ENR001126,STU00368,CRS018,2025-11-28,Completed
ENR001127,STU00368,CRS013,2025-07-27,Completed
ENR001128,STU00369,CRS020,2025-07-27,Active
ENR001129,STU00369,CRS010,2025-10-16,Completed
ENR001130,STU00370,CRS004,2026-02-19,Completed
ENR001131,STU00371,CRS002,2026-03-24,Dropped
ENR001132,STU00372,CRS006,2026-01-18,Active
ENR001133,STU00372,CRS002,2026-01-18,Completed
ENR001134,STU00373,CRS002,2026-04-02,Completed
ENR001135,STU00374,CRS016,2025-04-19,Active
ENR001136,STU00374,CRS017,2025-05-24,Completed
ENR001137,STU00374,CRS009,2025-06-16,Active
ENR001138,STU00374,CRS002,2025-11-16,Dropped
ENR001139,STU00375,CRS016,2025-06-08,Completed
ENR001140,STU00375,CRS003,2025-09-24,Completed
ENR001141,STU00376,CRS018,2026-02-03,Completed
ENR001142,STU00376,CRS014,2025-07-18,Active
ENR001143,STU00376,CRS012,2025-12-26,Completed
ENR001144,STU00377,CRS002,2025-10-08,Dropped
ENR001145,STU00377,CRS003,2026-01-31,Active
ENR001146,STU00377,CRS010,2026-02-23,Completed
ENR001147,STU00377,CRS019,2025-08-17,Completed
ENR001148,STU00377,CRS007,2025-05-14,Active
ENR001149,STU00378,CRS008,2025-06-06,Completed
ENR001150,STU00378,CRS019,2026-03-21,Completed
ENR001151,STU00378,CRS006,2025-06-09,Completed
ENR001152,STU00378,CRS014,2025-10-12,Completed
ENR001153,STU00378,CRS004,2026-04-12,Completed
ENR001154,STU00379,CRS006,2026-01-20,Completed
ENR001155,STU00380,CRS013,2025-07-10,Dropped
ENR001156,STU00380,CRS017,2025-09-22,Dropped
ENR001157,STU00380,CRS011,2025-12-03,Completed
ENR001158,STU00380,CRS006,2025-06-30,Dropped
ENR001159,STU00380,CRS015,2026-01-07,Dropped
ENR001160,STU00381,CRS014,2025-09-28,Active
ENR001161,STU00381,CRS011,2025-12-05,Completed
ENR001162,STU00381,CRS008,2026-01-15,Completed
ENR001163,STU00381,CRS007,2025-09-28,Active
ENR001164,STU00382,CRS015,2025-06-14,Dropped
ENR001165,STU00382,CRS013,2025-09-06,Completed
ENR001166,STU00382,CRS001,2025-08-02,Completed
ENR001167,STU00382,CRS002,2026-01-12,Dropped
ENR001168,STU00383,CRS001,2026-01-14,Active
ENR001169,STU00383,CRS010,2025-10-25,Active
ENR001170,STU00383,CRS008,2025-08-31,Completed
ENR001171,STU00384,CRS018,2025-12-28,Completed
ENR001172,STU00384,CRS017,2025-10-04,Completed
ENR001173,STU00384,CRS020,2025-06-06,Active
ENR001174,STU00385,CRS012,2026-02-26,Active
ENR001175,STU00385,CRS005,2025-04-18,Completed
ENR001176,STU00385,CRS019,2026-03-19,Active
ENR001177,STU00385,CRS009,2025-09-25,Dropped
ENR001178,STU00386,CRS019,2025-12-18,Active
ENR001179,STU00387,CRS003,2026-04-01,Completed
ENR001180,STU00387,CRS011,2025-12-19,Active
ENR001181,STU00388,CRS004,2025-11-20,Completed
ENR001182,STU00388,CRS010,2026-03-15,Dropped
ENR001183,STU00388,CRS002,2025-12-03,Active
ENR001184,STU00388,CRS013,2026-03-29,Dropped
ENR001185,STU00388,CRS003,2025-11-20,Completed
ENR001186,STU00389,CRS008,2026-03-16,Completed
ENR001187,STU00390,CRS001,2026-02-22,Active
ENR001188,STU00390,CRS013,2025-08-14,Completed
ENR001189,STU00390,CRS002,2025-07-31,Active
ENR001190,STU00390,CRS010,2025-07-31,Completed
ENR001191,STU00390,CRS018,2025-12-09,Active
ENR001192,STU00391,CRS015,2025-09-04,Active
ENR001193,STU00391,CRS019,2026-01-21,Active
ENR001194,STU00391,CRS017,2026-01-13,Active
ENR001195,STU00391,CRS003,2026-01-07,Active
ENR001196,STU00392,CRS016,2025-12-31,Completed
ENR001197,STU00393,CRS018,2026-02-05,Active
ENR001198,STU00394,CRS013,2025-08-15,Completed
ENR001199,STU00395,CRS005,2025-12-22,Completed
ENR001200,STU00395,CRS016,2025-06-18,Completed
ENR001201,STU00396,CRS007,2025-10-31,Active
ENR001202,STU00396,CRS018,2025-12-16,Completed
ENR001203,STU00396,CRS017,2026-02-12,Active
ENR001204,STU00396,CRS008,2025-04-18,Dropped
ENR001205,STU00396,CRS019,2025-05-19,Active
ENR001206,STU00397,CRS014,2025-05-22,Active
ENR001207,STU00397,CRS012,2025-09-24,Completed
ENR001208,STU00397,CRS019,2025-07-03,Active
ENR001209,STU00397,CRS007,2025-07-26,Active
ENR001210,STU00398,CRS020,2025-08-24,Completed
ENR001211,STU00398,CRS015,2025-08-24,Dropped
ENR001212,STU00398,CRS005,2025-08-24,Active
ENR001213,STU00399,CRS005,2026-03-23,Completed
ENR001214,STU00399,CRS003,2026-01-26,Active
ENR001215,STU00399,CRS004,2026-02-13,Completed
ENR001216,STU00400,CRS010,2026-03-27,Active
ENR001217,STU00400,CRS001,2025-12-03,Dropped
ENR001218,STU00401,CRS015,2025-12-29,Active
ENR001219,STU00401,CRS016,2025-07-07,Completed
ENR001220,STU00401,CRS001,2026-02-21,Active
ENR001221,STU00402,CRS017,2025-05-31,Completed
ENR001222,STU00402,CRS009,2025-12-10,Completed
ENR001223,STU00402,CRS018,2026-03-09,Active
ENR001224,STU00402,CRS016,2025-11-07,Dropped
ENR001225,STU00402,CRS005,2026-04-02,Completed
ENR001226,STU00403,CRS006,2026-03-07,Active
ENR001227,STU00403,CRS002,2025-12-24,Completed
ENR001228,STU00403,CRS010,2025-07-15,Active
ENR001229,STU00404,CRS001,2025-10-01,Completed
ENR001230,STU00404,CRS003,2026-03-22,Dropped
ENR001231,STU00404,CRS013,2025-12-03,Active
ENR001232,STU00404,CRS009,2026-03-17,Active
ENR001233,STU00405,CRS013,2025-07-24,Completed
ENR001234,STU00405,CRS008,2025-09-17,Completed
ENR001235,STU00405,CRS020,2026-03-10,Dropped
ENR001236,STU00406,CRS020,2026-01-20,Active
ENR001237,STU00406,CRS018,2025-08-10,Dropped
ENR001238,STU00406,CRS003,2025-06-12,Completed
ENR001239,STU00406,CRS006,2025-05-11,Completed
ENR001240,STU00407,CRS008,2026-01-23,Dropped
ENR001241,STU00408,CRS011,2025-09-01,Completed
ENR001242,STU00408,CRS016,2025-08-13,Active
ENR001243,STU00408,CRS013,2025-05-05,Completed
ENR001244,STU00409,CRS010,2026-03-29,Active
ENR001245,STU00409,CRS008,2025-07-19,Active
ENR001246,STU00409,CRS017,2025-09-22,Active
ENR001247,STU00410,CRS001,2025-10-10,Active
ENR001248,STU00410,CRS018,2026-03-19,Dropped
ENR001249,STU00410,CRS009,2025-11-23,Completed
ENR001250,STU00410,CRS008,2025-07-03,Active
ENR001251,STU00411,CRS017,2025-10-11,Completed
ENR001252,STU00411,CRS008,2025-06-05,Completed
ENR001253,STU00411,CRS014,2026-01-20,Active
ENR001254,STU00411,CRS019,2025-07-02,Completed
ENR001255,STU00412,CRS018,2025-12-05,Completed
ENR001256,STU00412,CRS005,2026-03-14,Completed
ENR001257,STU00412,CRS007,2025-12-31,Active
ENR001258,STU00412,CRS019,2025-06-07,Active
ENR001259,STU00413,CRS005,2025-05-10,Active
ENR001260,STU00413,CRS014,2025-11-09,Completed
ENR001261,STU00413,CRS020,2025-07-14,Completed
ENR001262,STU00413,CRS006,2025-09-24,Active
ENR001263,STU00413,CRS011,2026-03-08,Dropped
ENR001264,STU00414,CRS001,2025-06-07,Dropped
ENR001265,STU00414,CRS011,2025-12-04,Completed
ENR001266,STU00415,CRS010,2026-03-21,Completed
ENR001267,STU00415,CRS015,2026-01-16,Active
ENR001268,STU00415,CRS009,2026-01-16,Active
ENR001269,STU00415,CRS005,2026-01-16,Completed
ENR001270,STU00416,CRS020,2026-03-11,Completed
ENR001271,STU00416,CRS009,2025-11-10,Active
ENR001272,STU00416,CRS008,2025-10-19,Completed
ENR001273,STU00416,CRS018,2026-03-24,Completed
ENR001274,STU00416,CRS017,2025-10-10,Completed
ENR001275,STU00417,CRS016,2025-12-22,Completed
ENR001276,STU00417,CRS012,2026-02-16,Active
ENR001277,STU00417,CRS006,2026-01-24,Active
ENR001278,STU00417,CRS013,2026-01-26,Completed
ENR001279,STU00417,CRS020,2025-12-22,Dropped
ENR001280,STU00418,CRS014,2025-04-15,Completed
ENR001281,STU00418,CRS008,2026-03-29,Active
ENR001282,STU00418,CRS007,2026-02-07,Dropped
ENR001283,STU00419,CRS020,2025-10-07,Dropped
ENR001284,STU00419,CRS016,2025-11-07,Completed
ENR001285,STU00419,CRS011,2026-03-22,Completed
ENR001286,STU00419,CRS015,2025-08-23,Completed
ENR001287,STU00420,CRS011,2025-12-19,Completed
ENR001288,STU00420,CRS013,2025-09-07,Completed
ENR001289,STU00420,CRS018,2025-12-01,Active
ENR001290,STU00420,CRS017,2026-03-30,Active
ENR001291,STU00421,CRS002,2025-05-17,Dropped
ENR001292,STU00421,CRS008,2025-10-26,Active
ENR001293,STU00421,CRS017,2026-03-31,Active
ENR001294,STU00421,CRS013,2025-05-13,Completed
ENR001295,STU00422,CRS007,2025-09-29,Active
ENR001296,STU00423,CRS010,2026-01-19,Completed
ENR001297,STU00423,CRS020,2025-12-07,Completed
ENR001298,STU00423,CRS015,2025-07-28,Active
ENR001299,STU00423,CRS006,2025-07-28,Completed
ENR001300,STU00424,CRS015,2025-09-01,Active
ENR001301,STU00424,CRS020,2025-06-22,Completed
ENR001302,STU00425,CRS019,2025-12-24,Active
ENR001303,STU00425,CRS018,2026-03-08,Completed
ENR001304,STU00426,CRS001,2025-11-30,Dropped
ENR001305,STU00426,CRS006,2025-08-23,Active
ENR001306,STU00426,CRS015,2025-05-28,Active
ENR001307,STU00426,CRS007,2025-12-01,Completed
ENR001308,STU00427,CRS004,2026-01-08,Active
ENR001309,STU00427,CRS003,2025-06-04,Completed
ENR001310,STU00428,CRS003,2025-12-05,Completed
ENR001311,STU00428,CRS017,2026-01-02,Dropped
ENR001312,STU00428,CRS013,2025-12-05,Completed
ENR001313,STU00429,CRS013,2025-10-10,Active
ENR001314,STU00429,CRS018,2025-05-07,Completed
ENR001315,STU00430,CRS019,2025-10-28,Dropped
ENR001316,STU00430,CRS005,2025-08-04,Active
ENR001317,STU00430,CRS006,2025-10-26,Completed
ENR001318,STU00431,CRS010,2026-02-13,Completed
ENR001319,STU00431,CRS020,2025-09-25,Active
ENR001320,STU00431,CRS015,2026-04-13,Active
ENR001321,STU00431,CRS019,2025-05-23,Active
ENR001322,STU00432,CRS009,2025-05-04,Completed
ENR001323,STU00432,CRS001,2026-01-27,Active
ENR001324,STU00432,CRS015,2025-04-29,Dropped
ENR001325,STU00432,CRS016,2025-05-27,Active
ENR001326,STU00432,CRS017,2026-02-03,Completed
ENR001327,STU00433,CRS015,2025-12-14,Completed
ENR001328,STU00433,CRS014,2025-09-28,Active
ENR001329,STU00433,CRS020,2025-12-18,Dropped
ENR001330,STU00433,CRS003,2026-02-27,Active
ENR001331,STU00434,CRS007,2025-06-07,Completed
ENR001332,STU00434,CRS002,2025-11-12,Active
ENR001333,STU00434,CRS006,2026-03-18,Dropped
ENR001334,STU00434,CRS005,2025-04-27,Completed
ENR001335,STU00434,CRS019,2025-06-04,Dropped
ENR001336,STU00435,CRS011,2025-12-09,Active
ENR001337,STU00435,CRS003,2025-10-03,Dropped
ENR001338,STU00435,CRS002,2026-03-15,Active
ENR001339,STU00436,CRS020,2025-04-30,Active
ENR001340,STU00436,CRS019,2025-12-26,Completed
ENR001341,STU00436,CRS018,2025-05-31,Completed
ENR001342,STU00437,CRS003,2025-12-24,Completed
ENR001343,STU00438,CRS012,2025-11-09,Completed
ENR001344,STU00438,CRS013,2025-11-09,Dropped
ENR001345,STU00438,CRS003,2026-01-29,Active
ENR001346,STU00439,CRS005,2025-09-27,Completed
ENR001347,STU00439,CRS004,2025-06-15,Completed
ENR001348,STU00439,CRS009,2025-11-16,Completed
ENR001349,STU00439,CRS011,2026-02-07,Completed
ENR001350,STU00440,CRS019,2025-11-08,Completed
ENR001351,STU00441,CRS003,2026-03-21,Active
ENR001352,STU00441,CRS016,2026-03-21,Completed
ENR001353,STU00441,CRS010,2026-03-21,Completed
ENR001354,STU00441,CRS014,2026-03-21,Dropped
ENR001355,STU00441,CRS011,2026-03-21,Completed
ENR001356,STU00442,CRS017,2026-02-05,Dropped
ENR001357,STU00442,CRS016,2026-04-08,Active
ENR001358,STU00442,CRS019,2025-12-18,Active
ENR001359,STU00442,CRS006,2025-08-10,Active
ENR001360,STU00443,CRS001,2026-04-06,Completed
ENR001361,STU00444,CRS007,2025-11-10,Completed
ENR001362,STU00445,CRS014,2025-10-31,Completed
ENR001363,STU00445,CRS002,2026-02-14,Completed
ENR001364,STU00445,CRS011,2026-01-29,Active
ENR001365,STU00445,CRS012,2026-01-18,Active
ENR001366,STU00446,CRS009,2025-11-17,Active
ENR001367,STU00446,CRS003,2025-08-14,Completed
ENR001368,STU00446,CRS010,2025-05-28,Completed
ENR001369,STU00447,CRS011,2025-06-04,Active
ENR001370,STU00448,CRS020,2025-09-12,Dropped
ENR001371,STU00448,CRS001,2025-12-24,Dropped
ENR001372,STU00448,CRS006,2025-11-02,Completed
ENR001373,STU00448,CRS007,2025-09-21,Completed
ENR001374,STU00448,CRS011,2026-03-18,Active
ENR001375,STU00449,CRS016,2026-02-12,Completed
ENR001376,STU00449,CRS005,2026-02-12,Dropped
ENR001377,STU00450,CRS011,2026-02-18,Completed
ENR001378,STU00450,CRS015,2025-11-24,Completed
ENR001379,STU00450,CRS014,2026-01-23,Completed
ENR001380,STU00450,CRS002,2025-04-20,Active
ENR001381,STU00450,CRS010,2025-10-09,Completed
ENR001382,STU00451,CRS012,2025-04-16,Active
ENR001383,STU00451,CRS003,2025-06-18,Active
ENR001384,STU00451,CRS005,2025-05-16,Dropped
ENR001385,STU00452,CRS006,2025-12-08,Dropped
ENR001386,STU00452,CRS019,2026-03-04,Completed
ENR001387,STU00452,CRS013,2025-09-13,Completed
ENR001388,STU00452,CRS020,2026-02-03,Active
ENR001389,STU00452,CRS004,2026-01-21,Active
ENR001390,STU00453,CRS003,2025-12-23,Completed
ENR001391,STU00453,CRS016,2025-06-28,Dropped
ENR001392,STU00453,CRS008,2025-12-04,Active
ENR001393,STU00453,CRS012,2025-10-22,Active
ENR001394,STU00454,CRS012,2025-09-11,Completed
ENR001395,STU00455,CRS003,2026-03-23,Completed
ENR001396,STU00455,CRS015,2025-11-23,Completed
ENR001397,STU00456,CRS005,2025-04-27,Completed
ENR001398,STU00456,CRS007,2025-06-18,Active
ENR001399,STU00456,CRS011,2025-10-13,Dropped
ENR001400,STU00456,CRS016,2026-03-27,Dropped
ENR001401,STU00456,CRS010,2025-11-29,Dropped
ENR001402,STU00457,CRS007,2026-01-25,Completed
ENR001403,STU00457,CRS002,2025-08-19,Completed
ENR001404,STU00458,CRS004,2025-04-15,Active
ENR001405,STU00458,CRS001,2025-07-09,Dropped
ENR001406,STU00458,CRS010,2025-05-27,Active
ENR001407,STU00458,CRS002,2025-10-25,Completed
ENR001408,STU00458,CRS003,2025-05-19,Completed
ENR001409,STU00459,CRS019,2025-08-24,Completed
ENR001410,STU00460,CRS011,2026-01-17,Active
ENR001411,STU00460,CRS007,2025-10-28,Active
ENR001412,STU00461,CRS015,2025-07-29,Active
ENR001413,STU00461,CRS004,2026-01-20,Active
ENR001414,STU00461,CRS009,2025-12-11,Active
ENR001415,STU00462,CRS018,2025-07-24,Completed
ENR001416,STU00462,CRS017,2025-06-23,Active
ENR001417,STU00462,CRS004,2026-01-30,Dropped
ENR001418,STU00462,CRS007,2025-12-20,Dropped
ENR001419,STU00462,CRS012,2026-04-03,Completed
ENR001420,STU00463,CRS003,2025-10-04,Completed
ENR001421,STU00463,CRS010,2025-06-17,Active
ENR001422,STU00464,CRS002,2025-12-15,Dropped
ENR001423,STU00464,CRS005,2025-11-09,Active
ENR001424,STU00464,CRS001,2025-12-06,Active
ENR001425,STU00464,CRS016,2025-11-09,Active
ENR001426,STU00465,CRS006,2025-09-20,Active
ENR001427,STU00465,CRS019,2025-08-14,Dropped
ENR001428,STU00465,CRS015,2026-02-02,Completed
ENR001429,STU00465,CRS012,2026-01-16,Completed
ENR001430,STU00466,CRS003,2025-05-12,Active
ENR001431,STU00466,CRS015,2026-01-09,Active
ENR001432,STU00466,CRS005,2026-03-18,Completed
ENR001433,STU00466,CRS020,2025-06-17,Completed
ENR001434,STU00466,CRS019,2026-01-26,Completed
ENR001435,STU00467,CRS005,2025-11-29,Dropped
ENR001436,STU00467,CRS009,2025-11-29,Active
ENR001437,STU00468,CRS011,2026-03-07,Active
ENR001438,STU00468,CRS015,2026-01-03,Completed
ENR001439,STU00468,CRS016,2025-11-16,Active
ENR001440,STU00469,CRS006,2025-08-11,Completed
ENR001441,STU00469,CRS010,2025-06-25,Completed
ENR001442,STU00469,CRS012,2025-12-17,Completed
ENR001443,STU00469,CRS005,2025-08-11,Active
ENR001444,STU00470,CRS003,2026-01-24,Completed
ENR001445,STU00470,CRS010,2025-08-11,Active
ENR001446,STU00470,CRS018,2025-06-02,Active
ENR001447,STU00470,CRS015,2026-01-09,Active
ENR001448,STU00470,CRS013,2026-02-26,Completed
ENR001449,STU00471,CRS011,2025-08-29,Active
ENR001450,STU00472,CRS014,2026-02-13,Completed
ENR001451,STU00472,CRS020,2026-02-13,Active
ENR001452,STU00472,CRS011,2026-02-13,Dropped
ENR001453,STU00472,CRS008,2026-03-05,Completed
ENR001454,STU00472,CRS006,2026-02-13,Completed
ENR001455,STU00473,CRS020,2026-03-19,Active
ENR001456,STU00473,CRS015,2025-10-08,Dropped
ENR001457,STU00473,CRS011,2025-10-08,Active
ENR001458,STU00473,CRS004,2025-10-08,Active
ENR001459,STU00473,CRS019,2026-01-02,Dropped
ENR001460,STU00474,CRS011,2025-12-01,Active
ENR001461,STU00474,CRS016,2026-04-06,Active
ENR001462,STU00474,CRS002,2025-06-27,Completed
ENR001463,STU00474,CRS003,2025-05-30,Completed
ENR001464,STU00475,CRS005,2026-01-18,Completed
ENR001465,STU00476,CRS018,2025-09-20,Active
ENR001466,STU00476,CRS010,2025-09-20,Completed
ENR001467,STU00476,CRS013,2026-02-19,Active
ENR001468,STU00476,CRS015,2025-09-28,Completed
ENR001469,STU00477,CRS014,2025-06-15,Completed
ENR001470,STU00477,CRS012,2025-08-17,Completed
ENR001471,STU00477,CRS003,2026-03-04,Completed
ENR001472,STU00478,CRS010,2025-11-20,Active
ENR001473,STU00478,CRS002,2026-01-27,Completed
ENR001474,STU00479,CRS001,2025-12-03,Completed
ENR001475,STU00480,CRS004,2025-11-23,Active
ENR001476,STU00480,CRS010,2025-06-15,Completed
ENR001477,STU00480,CRS001,2026-04-04,Active
ENR001478,STU00481,CRS013,2026-02-20,Completed
ENR001479,STU00481,CRS020,2025-06-19,Active
ENR001480,STU00481,CRS019,2026-02-21,Active
ENR001481,STU00482,CRS007,2025-12-09,Active
ENR001482,STU00482,CRS018,2026-04-13,Dropped
ENR001483,STU00483,CRS005,2025-11-16,Active
ENR001484,STU00483,CRS010,2026-02-14,Completed
ENR001485,STU00483,CRS020,2025-07-25,Active
ENR001486,STU00483,CRS018,2026-01-06,Dropped
ENR001487,STU00484,CRS005,2026-01-08,Dropped
ENR001488,STU00484,CRS003,2025-07-13,Dropped
ENR001489,STU00484,CRS020,2025-08-11,Completed
ENR001490,STU00484,CRS014,2025-11-12,Dropped
ENR001491,STU00485,CRS006,2026-03-06,Active
ENR001492,STU00485,CRS015,2025-11-16,Active
ENR001493,STU00485,CRS017,2025-10-22,Completed
ENR001494,STU00485,CRS014,2025-11-09,Active
ENR001495,STU00485,CRS019,2025-10-22,Completed
ENR001496,STU00486,CRS017,2026-04-07,Completed
ENR001497,STU00486,CRS009,2026-01-14,Completed
ENR001498,STU00487,CRS002,2025-10-03,Completed
ENR001499,STU00487,CRS020,2026-01-20,Active
ENR001500,STU00487,CRS016,2025-08-05,Completed
ENR001501,STU00488,CRS005,2025-10-25,Completed
ENR001502,STU00489,CRS009,2025-10-06,Active
ENR001503,STU00489,CRS015,2026-01-31,Completed
ENR001504,STU00489,CRS017,2026-02-08,Completed
ENR001505,STU00489,CRS003,2025-09-26,Completed
ENR001506,STU00489,CRS018,2025-07-11,Completed
ENR001507,STU00490,CRS019,2025-11-04,Completed
ENR001508,STU00490,CRS010,2025-10-12,Completed
ENR001509,STU00490,CRS002,2026-01-06,Completed
ENR001510,STU00490,CRS011,2026-03-27,Completed
ENR001511,STU00490,CRS001,2025-10-12,Completed
ENR001512,STU00491,CRS010,2025-09-05,Completed
ENR001513,STU00491,CRS006,2025-12-07,Completed
ENR001514,STU00491,CRS002,2025-09-05,Active
ENR001515,STU00492,CRS009,2025-10-06,Completed
ENR001516,STU00492,CRS002,2025-08-03,Active
ENR001517,STU00492,CRS016,2025-12-27,Completed
ENR001518,STU00492,CRS006,2026-02-21,Active
ENR001519,STU00492,CRS019,2026-01-12,Completed
ENR001520,STU00493,CRS017,2025-08-06,Dropped
ENR001521,STU00493,CRS003,2025-09-27,Active
ENR001522,STU00494,CRS020,2026-01-21,Active
ENR001523,STU00494,CRS009,2026-02-27,Active
ENR001524,STU00495,CRS020,2025-09-09,Active
ENR001525,STU00496,CRS005,2026-01-28,Completed
ENR001526,STU00496,CRS015,2025-08-27,Active
ENR001527,STU00496,CRS012,2025-09-30,Active
ENR001528,STU00496,CRS006,2025-12-01,Completed
ENR001529,STU00496,CRS009,2026-02-22,Active
ENR001530,STU00497,CRS005,2026-03-19,Completed
ENR001531,STU00498,CRS016,2026-03-06,Completed
ENR001532,STU00498,CRS014,2025-08-13,Active
ENR001533,STU00499,CRS006,2025-11-14,Completed
ENR001534,STU00499,CRS007,2025-11-14,Completed
ENR001535,STU00499,CRS012,2025-11-14,Active
ENR001536,STU00499,CRS002,2026-03-26,Active
ENR001537,STU00500,CRS016,2025-10-29,Active
ENR001538,STU00500,CRS010,2026-01-29,Completed
ENR001539,STU00500,CRS020,2026-01-27,Completed
ENR001540,STU00500,CRS008,2025-05-13,Active
